"Tid (s)","Rörelsemängdsmoment (kg * m^2/s)","L/L0 – 1","Energi (J)","E/E0 – 1","Avstånd från analytisk lösning (m)","Hastighet (m/s)","V/V0 – 1","Delta hastighet (m/s)"
27.7000000000015,4002423.38019708,0.000605845049269638,-293897.772345575,0.000622277607048582,0.000487814393201102,0.142564655255126,2.56411638137816,0.00190107891711067
27.8000000000015,4002470.53748062,0.000617634370154718,-293905.415319241,0.000648299341261982,0.000494471299718543,0.144002837550062,2.60007093875156,0.00194972152638526
27.9000000000016,4002519.55529773,0.000629888824432268,-293913.423020106,0.000675562847934241,0.00050124750680277,0.145475112261393,2.63687780653483,0.00200065497107998
28.0000000000016,4002570.54843617,0.000642637109043331,-293921.815014939,0.000704134745288298,0.000508148373638252,0.146982893043836,2.67457232609589,0.00205402963493486
28.1000000000016,4002623.64106652,0.00065591026663081,-293930.611777363,0.00073408473906289,0.000515179694048736,0.148527672559384,2.71319181398459,0.00211000843027909
28.2000000000016,4002678.96768949,0.00066974192237268,-293939.834661462,0.000765485532677967,0.000522347741550577,0.150111027649309,2.75277569123272,0.00216876804564303
28.3000000000016,4002736.67419619,0.000684168549047293,-293949.505851472,0.000798412655933722,0.000529659319970333,0.151734624841694,2.79336562104235,0.00223050033526018
28.4000000000016,4002796.91905672,0.000699229764178799,-293959.648280256,0.000832944187458606,0.00053712182042424,0.153400226204774,2.83500565511935,0.00229541386808099
28.5000000000017,4002859.8746547,0.000714968663676041,-293970.285507345,0.000869160339462605,0.000544743285581408,0.155109695552424,2.8777423888106,0.00236373565616714
28.6000000000017,4002925.72878829,0.000731432197072168,-293981.441544798,0.000907142864869481,0.000552532482294031,0.156865005002548,2.9216251250637,0.00243571308483659
28.7000000000017,4002994.68636089,0.00074867159022296,-293993.14061601,0.000946974236126108,0.000560498983848334,0.158668241881322,2.96670604703305,0.00251161606969842
28.8000000000017,4003066.9712891,0.000766742822276179,-294005.406828534,0.0009887365312784,0.00056865326331303,0.160521615955608,3.0130403988902,0.00259173946875342
28.9000000000017,4003142.82865895,0.00078570716473636,-294018.263736899,0.00103250994551196,0.000577006799715617,0.162427466961476,3.06068667403689,0.00267640578102715
29.0000000000017,4003222.52716685,0.000805631791712003,-294031.733764839,0.00107837082404094,0.000585572199069452,0.164388272377559,3.10970680943898,0.00276596816671365
29.1000000000017,4003306.36188738,0.000826590471844302,-294045.837448033,0.00112638908388396,0.000594363332660328,0.16640665536648,3.160166384162,0.00286081382746435
29.2000000000018,4003394.65741628,0.000848664354068829,-294060.592447769,0.0011766248557441,0.000603395495409607,0.168485392773917,3.21213481934792,0.00296136778913914
29.3000000000018,4003487.77144514,0.000871942861285113,-294076.012272319,0.00122912413070897,0.00061268558767209,0.170627423030702,3.26568557576754,0.00306809713284416
29.4000000000018,4003586.09883283,0.000896524708207558,-294092.104625284,0.00128391313692311,0.000622252324443541,0.172835853745474,3.32089634363686,0.00318151572310321
29.5000000000018,4003690.07624876,0.000922519062190652,-294108.869277749,0.00134099109501551,0.000632116476707456,0.175113968699896,3.3778492174974,0.00330218948408246
29.6000000000018,4003800.18747485,0.000950046868713139,-294126.29533229,0.00140032090294673,0.00064230115056664,0.177465233860113,3.43663084650283,0.0034307422752145
29.7000000000018,4003916.9694658,0.000979242366450528,-294144.357709866,0.00146181717508331,0.000652832110897186,0.179893301890387,3.49733254725968,0.00356786241533429
29.8000000000019,4004041.01928194,0.001010254820486,-294163.012643187,0.00152533089864515,0.000663738157601205,0.182402014489113,3.56005036222783,0.00371430989807526
29.9000000000019,4004173.00202468,0.00104325050616949,-294182.191899262,0.00159062976342939,0.000675051564139221,0.184995401652956,3.62488504132391,0.00387092432867283
30.0000000000019,4004313.65992144,0.00107841498036043,-294201.795375832,0.00165737295518031,0.000686808589984231,0.187677676697708,3.69194191744269,0.00403863359047923
30.1000000000019,4004463.82272441,0.00111595568110334,-294221.681616801,0.00172507886384521,0.000699050080999619,0.190453225507256,3.7613306376814,0.00421846321416678
30.2000000000019,4004624.41960356,0.00115610490088947,-294241.655665072,0.00179308372660403,0.000711822174615653,0.193326588022856,3.8331647005714,0.0044115463678174
30.3000000000019,4004796.49272833,0.00119912318208315,-294261.453510904,0.00186048867979727,0.00072517713014441,0.196302429396595,3.90756073491489,0.00461913430355451
30.400000000002,4004981.21274013,0.00124530318503169,-294280.722192932,0.00192609200963423,0.00073917430874718,0.199385497482654,3.98463743706635,0.00484260697455224
30.500000000002,4005179.89631426,0.00129497407856438,-294298.99435995,0.00198830254369886,0.000753881332593096,0.202580562388619,4.06451405971548,0.0050834833593914
30.600000000002,4005394.02598891,0.00134850649722695,-294315.655798401,0.00204502909306292,0.00076937545871131,0.205892332612306,4.14730831530766,0.00534343077746554
30.700000000002,4005625.27238701,0.00140631809675273,-294329.904070779,0.00209353963006209,0.000785745210108846,0.209325340799763,4.23313351999408,0.00562427212100709
30.800000000002,4005875.51885956,0.00146887971489118,-294340.695999948,0.00213028249020275,0.000803092314930618,0.212883790332486,4.32209475831215,0.00592798942918087
30.900000000002,4006146.88841078,0.00153672210269518,-294346.681296258,0.00215066039500189,0.000821534013790257,0.216571351755101,4.41428379387752,0.0062567215406162
31.000000000002,4006441.77249295,0.00161044312323799,-294346.11921095,0.00214874668508513,0.000841205805735612,0.220390895491404,4.50977238728511,0.00661275262600115
31.1000000000021,4006762.86083476,0.00169071520869091,-294336.774814907,0.00211693218449893,0.00086226471415065,0.224344144437904,4.6086036109476,0.00699848715852205
31.2000000000021,4007113.17082753,0.00177829270688257,-294315.791535379,0.00204549123145759,0.00088489316430088,0.228431227066472,4.7107806766618,0.00741640526583967
31.3000000000021,4007496.07405894,0.00187401851473457,-294279.537256079,0.00192205770136655,0.000909303572492781,0.2326501090225,4.8162527255625,0.00786899038416114
31.4000000000021,4007915.31625639,0.00197882906409785,-294223.423114477,0.0017310080730284,0.000935743750028508,0.236995879629383,4.92489699073458,0.00835861872557061
31.5000000000021,4008375.0250805,0.00209375627012576,-294141.69789643,0.00145276141206541,0.000964503218621808,0.24145987048966,5.0364967622415,0.00888739742844403
31.6000000000021,4008879.69781309,0.00221992445327346,-294027.227733845,0.00106302931614111,0.000995920510590643,0.246028588546503,5.15071471366257,0.00945693578844999
31.7000000000022,4009434.15800942,0.00235853950235532,-293871.282048463,0.000532087126124514,0.00103039147658614,0.250682458554221,5.26706146385553,0.0100680324845291
31.8000000000022,4010043.46680276,0.00251086670068967,-293663.363803505,-0.000175804009508229,0.00106837853178394,0.255394394010108,5.38485985025271,0.0107202626871691
31.9000000000022,4010712.77126534,0.00267819281633486,-293391.145976193,-0.00110261342421292,0.00111042062078653,0.260128256168123,5.50320640420307,0.0114114547140145
32.0000000000022,4011447.07009517,0.00286176752379275,-293040.605641821,-0.00229608442255747,0.00115714345310012,0.264837322531896,5.62093306329741,0.012137059812194
32.1000000000022,4012250.87773817,0.00306271943454139,-292596.476819547,-0.0038081924938369,0.00120926924042498,0.269462971315371,5.73657428288428,0.0128894446740936
32.2000000000022,4013127.77455908,0.0032819436397693,-292043.160733745,-0.00569204618075936,0.00126762475496375,0.273933891813265,5.84834729533161,0.0136571777656466
32.3000000000021,4014079.84606972,0.0035199615174295,-291366.215494004,-0.00799681522408768,0.00133314605832197,0.278166234112192,5.95415585280479,0.0144244373062831
32.4000000000021,4015107.04111448,0.00377676027861962,-290554.467251483,-0.0107605427909627,0.00140687781185834,0.282065177093498,6.05162942733745,0.0151707325266417
32.5000000000021,4016206.51697275,0.00405162924318825,-289602.616958029,-0.0140012703438658,0.00148996483148159,0.285528362492151,6.13820906230377,0.0158711791357215
32.6000000000021,4017372.08216793,0.0043430205419821,-288513.965378785,-0.0177077598965087,0.00158363371628991,0.288451448104419,6.21128620261047,0.0164975683489826
32.7000000000021,4018593.88064595,0.00464847016148795,-287302.608365458,-0.0218320198526014,0.00168916319030923,0.290735634142467,6.26839085356169,0.0170203737471529
32.800000000002,4019858.46268735,0.00496461567183837,-285994.30029764,-0.0262863652808921,0.00180784336501917,0.292296448716818,6.30741121792046,0.0174116273488525
32.900000000002,4021149.33958061,0.0052873348951521,-284625.308386829,-0.0309473186215342,0.0019409263076639,0.29307249263734,6.32681231593351,0.0176482945972321
33.000000000002,4022448.01855472,0.00561200463867872,-283239.062185103,-0.0356670169731905,0.00208957258431412,0.293032487510095,6.32581218775236,0.0177154908319039
33.100000000002,4023735.38725051,0.00593384681262754,-281881.120086963,-0.0402903494477963,0.00225480007630257,0.292179080407922,6.30447701019805,0.0176087597185409
33.200000000002,4024993.21154796,0.00624830288698996,-280593.608989683,-0.0446738882419936,0.00243744163535286,0.290548501877097,6.26371254692741,0.017334790008324
33.3000000000019,4026205.47433676,0.00655136858418959,-279410.504368217,-0.0487019583819266,0.00263811677884163,0.288206161734008,6.20515404335021,0.0169103629319871
33.4000000000019,4027359.33326248,0.00683983331562099,-278354.784423555,-0.0522963268833027,0.00285722000837442,0.28523922142271,6.13098053556776,0.0163598309406532
33.5000000000019,4028445.58848927,0.00711139712231712,-277437.803722899,-0.0554183352942165,0.00309492532494506,0.281747743934465,6.04369359836163,0.0157118045555904
33.6000000000019,4029458.67723661,0.00736466930915358,-276660.546776448,-0.0580646316912133,0.00335120403431934,0.277836044920933,5.94590112302332,0.0149958240790884
33.7000000000019,4030396.30448342,0.00759907612085531,-276016.02232767,-0.0602590189326097,0.00362585155944537,0.273605457261537,5.84013643153843,0.0142396280360852
33.8000000000018,4031258.85821602,0.00781471455400462,-275492.012701304,-0.0620430940606292,0.00391851877367092,0.269149124042722,5.72872810106806,0.0134673286167472
33.9000000000018,4032048.74897018,0.00801218724254471,-275073.589421154,-0.0634676834756696,0.00422874403093255,0.264548888035488,5.6137222008872,0.0126985130595274
34.0000000000018,4032769.77739578,0.00819244434894406,-274745.08242578,-0.0645861384244684,0.0045559831518209,0.25987398057058,5.49684951426451,0.0119480987219376
34.1000000000018,4033426.59069854,0.00835664767463529,-274491.425246377,-0.0654497551254739,0.00489963574616384,0.255181048715179,5.37952621787946,0.0112266950485689
34.2000000000018,4034024.25237474,0.00850606309368529,-274298.944560786,-0.0661050866051039,0.00525906718398602,0.250515048607247,5.26287621518117,0.0105412372963065
34.3000000000017,4034567.92479937,0.00864198119984216,-274155.724858442,-0.0665927011372389,0.00563362618368218,0.245910607680862,5.14776519202155,0.00989571169948352
34.4000000000017,4035062.65056987,0.00876566264246703,-274051.685050301,-0.0669469214123803,0.00602265838171829,0.241393563688837,5.03483909222092,0.00929185576211495
34.5000000000017,4035513.21319846,0.00887830329961403,-273978.48179773,-0.0671961536700175,0.006425516439548,0.236982489459941,4.92456223649853,0.00872977179010564
34.6000000000017,4035924.05759216,0.00898101439803933,-273929.323775503,-0.0673635200701458,0.00684156729674334,0.232690093552406,4.81725233881015,0.00820843030498899
34.7000000000017,4036299.25320796,0.00907481330199089,-273898.752611569,-0.0674676045191051,0.00727019715099658,0.228524444957501,4.71311112393752,0.00772606344904865
34.8000000000016,4036642.48613877,0.00916062153469355,-273882.423954603,-0.0675231980603314,0.00771081467665364,0.224490007522304,4.61225018805761,0.0072804605531071
34.9000000000016,4036957.06973079,0.00923926743269843,-273876.906483494,-0.0675419831789245,0.00816285291018637,0.220588491675798,4.51471229189494,0.00686918263812677
35.0000000000016,4037245.96622125,0.00931149155531164,-273879.506604398,-0.0675331306487412,0.00862577014871664,0.216819542193524,4.4204885548381,0.00648971293171559
35.1000000000016,4037511.81418444,0.00937795354611026,-273888.120603304,-0.0675038029027845,0.00909905013390596,0.213181285045854,4.32953212614636,0.00613955867770173
35.2000000000016,4037756.95830756,0.0094392395768903,-273901.112798296,-0.0674595688834501,0.00958220173111795,0.209670756683173,4.24176891707933,0.00581631693055009
35.3000000000015,4037983.47927234,0.0094958698180847,-273917.216740147,-0.0674047404210052,0.0100747582629429,0.206284237315102,4.15710593287755,0.00551771438182716
35.4000000000015,4038193.22239758,0.00954830559939368,-273935.456027952,-0.0673426418295123,0.0105762766159197,0.203017507024356,4.0754376756089,0.0052416289049523
35.5000000000015,4038387.82429501,0.00959695607375166,-273955.081373405,-0.0672758241816322,0.011086336208006,0.199866040609018,3.99665101522545,0.00498609854761877
35.6000000000015,4038568.73718531,0.00964218429632724,-273975.520877696,-0.0672062345989221,0.0116045378804115,0.196825154238933,3.92062885597333,0.00474932215378383
35.7000000000015,4038737.25077251,0.00968431269312631,-273996.340913405,-0.0671353494357413,0.012130502759299,0.193890114514438,3.84725286286096,0.00452965461234763
35.8000000000014,4038894.51172868,0.00972362793216996,-274017.215440422,-0.0670642787481326,0.0126638711193178,0.191056218386216,3.7764054596554,0.00432559884382209
35.9000000000014,4039041.5409288,0.0097603852321988,-274037.901985972,-0.0669938480736851,0.0132043012708702,0.188318850629492,3.7079712657373,0.00413579598607185
36.0000000000014,4039179.24862021,0.00979481215505196,-274058.222866554,-0.0669246623644917,0.0137514684856185,0.185673524129954,3.64183810324886,0.00395901477008602
36.1000000000014,4039308.44772905,0.00982711193226193,-274078.050520468,-0.0668571559248839,0.0143050639693555,0.183115907087173,3.57789767717932,0.00379414074130746
36.2000000000014,4039429.86550604,0.00985746637650919,-274097.296057508,-0.0667916313958845,0.0148647938874629,0.180641840326914,3.51604600817284,0.00364016574570801
36.3000000000013,4039544.15370521,0.0098860384263022,-274115.900323559,-0.0667282901772005,0.0154303784454147,0.17824734719318,3.4561836798295,0.00349617793541477
36.4000000000013,4039651.89747436,0.00991297436858996,-274133.826930081,-0.0666672561594734,0.0160015510248336,0.175928637926105,3.39821594815263,0.00336135243599757
36.5000000000013,4039753.62311925,0.00993840577981264,-274151.056818504,-0.0666085942306694,0.0165780573742719,0.173682109991205,3.34205274978012,0.00323494274160416
36.6000000000013,4039849.80488612,0.00996245122153083,-274167.584023877,-0.0665523246994266,0.0171596548529863,0.171504345482796,3.2876086370699,0.00311627285412684
36.7000000000013,4039940.87089034,0.00998521772258609,-274183.412375814,-0.0664984345272114,0.0177461117254222,0.169392106458579,3.23480266146446,0.00300473015067386
36.8000000000012,4040027.20830314,0.0100068020757853,-274198.552932375,-0.066446886065072,0.0183372065037643,0.167342328856621,3.18355822141553,0.00289975894421631
36.9000000000012,4040109.16789417,0.0100272919735429,-274213.021987355,-0.0663976238381662,0.0189327273357563,0.165352115487073,3.13380288717682,0.00280085469140014
37.0000000000012,4040187.06801484,0.0100467670037092,-274226.83952636,-0.0663505798022763,0.0195324714349323,0.163418728468373,3.08546821170932,0.00270755879636048
37.1000000000012,4040261.19809589,0.0100652995239727,-274240.028034292,-0.066305677403936,0.0201362445504231,0.161539581383409,3.03848953458522,0.00261945395798287
37.2000000000012,4040331.82172307,0.010082955430768,-274252.611578021,-0.0662628347036099,0.0207438604735937,0.159712231358658,2.99280578396644,0.00253616000906002
37.3000000000011,4040399.1793457,0.0100997948364254,-274264.615104574,-0.0662219667651324,0.0213551405788699,0.157934371213832,2.9483592803458,0.0024573301982555
37.4000000000011,4040463.49066588,0.0101158726664687,-274276.063908036,-0.0661829874707175,0.0219699133962613,0.156203821787177,2.90509554467943,0.00238264786906626
37.5000000000011,4040524.9567492,0.0101312391872992,-274286.983228461,-0.0661458108865414,0.022588014213227,0.154518524509296,2.86296311273241,0.00231182349364863
37.6000000000011,4040583.76189266,0.0101459404731639,-274297.39795394,-0.0661103522770856,0.023209284703693,0.152876534273933,2.82191335684833,0.00224459202315285
37.7000000000011,4040640.07528019,0.0101600188200468,-274307.332403171,-0.0660765288454319,0.0238335725821649,0.151276012635734,2.78190031589336,0.00218071051992391
37.800000000001,4040694.05245256,0.0101735131131397,-274316.810170684,-0.0660442602602012,0.0244607312810495,0.149715221351249,2.74288053378123,0.00211995604046195
37.900000000001,4040745.83661448,0.0101864591536203,-274325.854020709,-0.0660134690169133,0.0250906196494228,0.148192516269235,2.70481290673088,0.0020621237413299
38.000000000001,4040795.55979891,0.0101988899497263,-274334.485818624,-0.0659840806713643,0.0257231016716275,0.146706341568888,2.66765853922219,0.00200702518322457
38.100000000001,4040843.34390579,0.0102108359764472,-274342.726491312,-0.0659560239746148,0.0263580462042028,0.145255224339283,2.63138060848209,0.00195448681117876
38.200000000001,4040889.30163031,0.0102223254075782,-274350.596009573,-0.0659292309328611,0.0269953267297699,0.143837769489574,2.59594423723934,0.00190434859134263
38.3000000000009,4040933.53729371,0.010233384323427,-274358.113387222,-0.065903636810508,0.0276348211266119,0.142452654976957,2.56131637442392,0.00185646278701434
38.4000000000009,4040976.14758798,0.0102440368969945,-274365.296692652,-0.0658791800908022,0.0282764114527782,0.141098627337849,2.52746568344624,0.00181069285857297
38.5000000000009,4041017.22224455,0.0102543055611384,-274372.163069552,-0.0658558024052969,0.0289199837436441,0.139774497506784,2.49436243766961,0.00176691247372775
38.6000000000009,4041056.8446355,0.0102642111588738,-274378.72876419,-0.0658334484409553,0.0295654278219422,0.13847913690715,2.46197842267876,0.00172500461605949
38.7000000000009,4041095.09231492,0.0102737730787292,-274385.009157248,-0.065812065831774,0.0302126371193612,0.137211473797893,2.43028684494732,0.00168486078121198
38.8000000000009,4041132.0375072,0.0102830093767998,-274391.018798639,-0.065791605040225,0.0308615085088744,0.135970489860537,2.39926224651343,0.00164638025131147
38.9000000000008,4041167.74754797,0.0102919368869931,-274396.771444102,-0.0657720192326855,0.0315119421470427,0.134755217011357,2.36888042528393,0.00160946943926968
39.0000000000008,4041202.28528289,0.0103005713207218,-274402.280092639,-0.0657532641519591,0.0321638413255761,0.133564734424075,2.33911836060187,0.00157404129557708
39.1000000000008,4041235.70942877,0.0103089273571926,-274407.557024101,-0.0657352979893158,0.0328171123315126,0.132398165749165,2.30995414372913,0.00154001477103003
39.2000000000008,4041268.07490118,0.010317018725295,-274412.613836383,-0.0657180812578585,0.0334716643154174,0.131254676516532,2.2813669129133,0.00150731432957513
39.3000000000008,4041299.4331118,0.0103248582779498,-274417.461481842,-0.0657015766685171,0.0341274091670468,0.130133471709076,2.25333679272689,0.00147586950610631
39.4000000000007,4041329.83223888,0.0103324580597191,-274422.110302668,-0.0656857490096504,0.034784261397975,0.129033793495401,2.22584483738502,0.00144561450462362
39.5000000000007,4041359.31747343,0.0103398293683565,-274426.570064979,-0.0656705650309287,0.0354421380307126,0.127954919110664,2.1988729777666,0.00141648783267127
39.6000000000007,4041387.93124366,0.0103469828109155,-274430.849991552,-0.0656559933319287,0.0361009584938866,0.126896158875251,2.17240397188128,0.00138843196841973
39.7000000000007,4041415.71341981,0.0103539283549516,-274434.958793071,-0.0656420042557222,0.0367606445230797,0.125856854341685,2.14642135854214,0.0013613930571526
39.8000000000007,4041442.70150127,0.0103606753753183,-274438.904697879,-0.0656285697875935,0.0374211200669642,0.124836376560802,2.12090941402005,0.00133532063426847
39.9000000000006,4041468.93078786,0.0103672326969657,-274442.695480209,-0.0656156634589088,0.0380823111983862,0.123834124458861,2.09585311147152,0.00131016737221784
40.0000000000006,4041494.43453659,0.0103736086341473,-274446.338486919,-0.0656032602561132,0.0387441460300833,0.12284952331785,2.07123808294626,0.00128588884906864
40.1000000000006,4041519.24410545,0.0103798110263633,-274449.840662746,-0.0655913365347309,0.0394065546347455,0.121882023351793,2.04705058379482,0.00126244333663747
40.2000000000006,4041543.38908542,0.0103858472713561,-274453.208574133,-0.0655798699382493,0.0400694689691504,0.120931098372369,2.02327745930923,0.00123979160633811
40.3000000000006,4041566.8974217,0.0103917243554248,-274456.448431677,-0.0655688393216864,0.0407328228021096,0.119996244537675,1.99990611344187,0.0012178967510908
40.4000000000005,4041589.79552527,0.0103974488813185,-274459.566111254,-0.0655582246796844,0.0413965516460092,0.119076979178364,1.9769244794591,0.0011967240218052
40.5000000000005,4041612.10837564,0.0104030270939106,-274462.567173871,-0.0655480070788925,0.0420605926917144,0.118172839695854,1.95432099239634,0.00117624067710138
40.6000000000005,4041633.85961548,0.0104084649038696,-274465.45688433,-0.0655381685944489,0.0427248847466415,0.117283382527659,1.93208456319148,0.00115641584506719
40.7000000000005,4041655.07163798,0.010413767909496,-274468.24022874,-0.065528692250342,0.0433893681758079,0.116408182175278,1.91020455438195,0.00113722039597105
40.8000000000005,4041675.76566757,0.0104189414168918,-274470.921930957,-0.0655195619634433,0.0440539848456907,0.115546830290391,1.88867075725976,0.00111862682495505
40.9000000000004,4041695.96183441,0.010423990458603,-274473.506468008,-0.065510762490997,0.0447186780707199,0.114698934815441,1.86747337038602,0.00110060914382989
41.0000000000004,4041715.67924347,0.0104289198108674,-274475.99808455,-0.0655022793813785,0.0453833925622678,0.113864119174956,1.84660297937389,0.00108314278117745
41.1000000000004,4041734.93603836,0.0104337340095906,-274478.40080644,-0.0654940989279145,0.046048074379982,0.113042021514221,1.82605053785552,0.0010662044900439
41.2000000000004,4041753.74946062,0.0104384373651543,-274480.718453447,-0.0654862081255848,0.0467126708853368,0.112232293982181,1.80580734955452,0.00104977226257432
41.3000000000004,4041772.1359046,0.010443033976151,-274482.954651176,-0.0654785946304314,0.0473771306972777,0.111434602055657,1.78586505139142,0.00103382525100095
41.4000000000003,4041790.11096856,0.0104475277421394,-274485.112842251,-0.0654712467214931,0.0480414036498393,0.110648623902176,1.7662155975544,0.00101834369445244
41.5000000000003,4041807.68950199,0.0104519223754982,-274487.196296788,-0.0654641532651251,0.0487054407516346,0.109874049778915,1.74685124447289,0.00100330885110062
41.6000000000003,4041824.8856498,0.0104562214124495,-274489.208122234,-0.0654573036815328,0.049369194147115,0.109110581465427,1.72776453663567,0.000988702935206227
41.7000000000003,4041841.71289328,0.0104604282233194,-274491.151272575,-0.0654506879133888,0.0500326170794997,0.108357931727985,1.70894829319963,0.000974509058663946
41.8000000000003,4041858.18408838,0.0104645460220951,-274493.028556988,-0.0654442963963975,0.0506956638552906,0.107615823813549,1.69039559533872,0.000960711176684392
41.9000000000002,4041874.31150135,0.0104685778753379,-274494.842647952,-0.0654381200316783,0.0513582898102915,0.106883990971462,1.67209977428655,0.000947294037281954
42.0000000000002,4041890.10684198,0.0104725267104948,-274496.596088856,-0.065432150159851,0.0520204512770475,0.106162176001169,1.65405440002922,0.000934243134267718
42.1000000000002,4041905.58129463,0.0104763953236586,-274498.291301147,-0.0654263785367136,0.052682105553638,0.10545013082431,1.63625327060776,0.000921544663472189
42.2000000000002,4041920.74554729,0.0104801863868227,-274499.930591032,-0.0654207973104065,0.0533432108737472,0.104747616079712,1.61869040199281,0.000909185481947095
42.3000000000002,4041935.60981863,0.0104839024546586,-274501.516155782,-0.0654153989999716,0.0540037263779573,0.104054400739851,1.60136001849627,0.000897153069917071
42.4000000000001,4041950.18388344,0.0104875459708593,-274503.050089644,-0.0654101764752041,0.0546636120861912,0.103370261747494,1.58425654368736,0.000885435495271311
42.5000000000001,4041964.47709633,0.0104911192740818,-274504.534389403,-0.0654051229377329,0.0553228288712595,0.102694983671306,1.56737459178265,0.000874021380403399
42.6000000000001,4041978.49841403,0.0104946246035078,-274505.970959604,-0.0654002319032243,0.0559813384334473,0.102028358379264,1.5507089594816,0.000862899871223512
42.7000000000001,4041992.25641626,0.0104980641040642,-274507.361617467,-0.0653954971846605,0.0566391032761004,0.101370184728849,1.53425461822123,0.000852060608181783
42.8000000000001,4042005.75932526,0.0105014398313146,-274508.708097507,-0.0653909128766076,0.0572960866821551,0.100720268273,1.51800670682499,0.000841493699154737
42.9,4042019.01502422,0.0105047537560552,-274510.012055881,-0.0653864733404125,0.0579522526915649,0.100078420980919,1.50196052452296,0.000831189694059564
43,4042032.03107452,0.0105080077686306,-274511.275074478,-0.0653821731902779,0.0586075660795954,0.0994444609728652,1.48611152432163,0.000821139561070685
43.1,4042044.81473196,0.0105112036829889,-274512.498664773,-0.0653780072801461,0.0592619923359278,0.0988182122681255,1.47045530670314,0.000811334664324584
43.2,4042057.37296199,0.0105143432404968,-274513.684271452,-0.0653739706913489,0.0599154976445486,0.0981995045454044,1.45498761363511,0.000801766743006842
43.3,4042069.71245412,0.0105174281135292,-274514.833275832,-0.0653700587209707,0.0605680488643804,0.0975881729149371,1.43970432287343,0.000792427891724223
43.3999999999999,4042081.8396354,0.0105204599088495,-274515.94699908,-0.0653662668708845,0.0612196135106243,0.0969840577016547,1.42460144254137,0.000783310542072417
43.4999999999999,4042093.76068317,0.0105234401707923,-274517.026705252,-0.0653625908374113,0.0618701597367814,0.096387004238788,1.4096751059697,0.000774407445316377
43.5999999999999,4042105.48153707,0.0105263703842662,-274518.073604155,-0.0653590265015676,0.0625196563173193,0.0957968626713264,1.39492156678316,0.000765711656107379
43.6999999999999,4042117.00791034,0.0105292519775844,-274519.088854048,-0.0653555699198697,0.0631680726309619,0.0952134877687908,1.38033719421977,0.00075721651716579
43.7999999999999,4042128.34530054,0.0105320863251352,-274520.073564197,-0.065352217315649,0.063815378644568,0.0946367387468084,1.36591846867021,0.000748915644865296
43.8999999999998,4042139.49899962,0.0105348747499052,-274521.028797277,-0.0653489650708543,0.0644615448975737,0.0940664790970113,1.35166197742528,0.000740802915657324
43.9999999999998,4042150.47410344,0.0105376185258605,-274521.955571651,-0.0653458097183089,0.065106542486983,0.0935025764248104,1.33756441062026,0.000732872453280705
44.0999999999998,4042161.2755208,0.0105403188801991,-274522.854863512,-0.0653427479343979,0.0657503430528683,0.0929449022946223,1.32362255736556,0.000725118616704678
44.1999999999998,4042171.90798192,0.0105429769954797,-274523.727608924,-0.0653397765321504,0.0663929187643746,0.0923933320821523,1.30983330205381,0.000717535988757466
44.2999999999998,4042182.37604655,0.010545594011637,-274524.57470573,-0.0653368924547072,0.067034242306193,0.0918477448333618,1.29619362083404,0.000710119365395894
44.3999999999997,4042192.68411156,0.0105481710278892,-274525.397015377,-0.0653340927691376,0.0676742868654937,0.0913080231297695,1.28270057824424,0.000702863745575326
44.4999999999997,4042202.83641816,0.0105507091045403,-274526.195364631,-0.0653313746605845,0.0683130261192893,0.0907740529597568,1.26935132399392,0.000695764321681313
44.5999999999997,4042212.83705878,0.0105532092646949,-274526.970547202,-0.0653287354267349,0.0689504342222256,0.0902457235955672,1.25614308988918,0.000688816470487783
44.6999999999997,4042222.68998351,0.0105556724958775,-274527.723325284,-0.065326172472572,0.0695864857947651,0.0897229274757077,1.24307318689269,0.000682015744608503
44.7999999999997,4042232.39900629,0.0105580997515715,-274528.454431015,-0.0653236833054152,0.0702211559117605,0.0892055600924778,1.23013900231195,0.000675357864411495
44.8999999999996,4042241.96781071,0.0105604919526767,-274529.164567859,-0.065321265530212,0.0708544200913935,0.0886935198843655,1.21733799710914,0.000668838710367665
44.9999999999996,4042251.39995558,0.0105628499888959,-274529.854411913,-0.0653189168450822,0.0714862542844738,0.0881867081330676,1.20466770332669,0.0006624543158069
45.0999999999996,4042260.6988802,0.010565174720049,-274530.524613147,-0.0653166350370891,0.072116634864073,0.0876850288649026,1.19212572162257,0.000656200860057569
45.1999999999996,4042269.86790929,0.0105674669773232,-274531.175796589,-0.0653144179782331,0.0727455386154903,0.0871883887563997,1.17970971890999,0.000650074661945332
45.2999999999996,4042278.91025783,0.0105697275644578,-274531.808563435,-0.0653122636216446,0.073372942726529,0.0866966970438575,1.16741742609644,0.000644072173630726
45.3999999999995,4042287.82903551,0.0105719572588774,-274532.42349211,-0.0653101699979777,0.0739988247780813,0.0862098654366808,1.15524663591702,0.00063818997476491
45.4999999999995,4042296.62725104,0.0105741568127595,-274533.02113928,-0.06530813521198,0.0746231627349923,0.0857278080343093,1.14319520085773,0.000632424766944864
45.5999999999995,4042305.30781625,0.0105763269540631,-274533.6020408,-0.0653061574392421,0.0752459349372189,0.085250441246569,1.13126103116423,0.000626773368450521
45.6999999999995,4042313.87354999,0.010578468387497,-274534.166712628,-0.0653042349231026,0.0758671200912451,0.0847776837172794,1.11944209293199,0.00062123270924813
