"Tid (s)","Rörelsemängdsmoment (kg * m^2/s)","L/L0 – 1","Energi (J)","E/E0 – 1","Avstånd från analytisk lösning (m)","Hastighet (m/s)","V/V0 – 1","Delta hastighet (m/s)"
2.6,4000435.66995404,0.000108917488509608,-293706.420041052,-2.92121175905491E-05,1.72894472605765E-06,0.0407171932105997,0.0179298302649933,0.000336433627707338
2.7,4000452.57854571,0.000113144636427309,-293706.097996861,-3.03085688810878E-05,1.93704329493111E-06,0.0407730445157604,0.0193261128940101,0.000336654920700152
2.8,4000469.50455171,0.000117376137928504,-293705.776869576,-3.14018984179931E-05,2.16121622604804E-06,0.0408309668855522,0.0207741721388044,0.000336885080900705
2.9,4000486.4486491,0.000121612162276241,-293705.456696204,-3.2491980202054E-05,2.40206384686377E-06,0.040890957208816,0.0222739302204005,0.000337124140100764
3,4000503.41151814,0.000125852879536037,-293705.1375141,-3.35786870591104E-05,2.66018681937007E-06,0.0409530123011151,0.0238253075278783,0.000337372131380448
3.1,4000520.39384244,0.000130098460611183,-293704.819360974,-3.46618905914253E-05,2.93618615538345E-06,0.0410171289084314,0.0254282227107847,0.000337629089119202
3.2,4000537.39630909,0.00013434907727361,-293704.502274913,-3.57414611296125E-05,3.23066322566923E-06,0.0410833037109414,0.0270825927735341,0.000337895049007224
3.3,4000554.41960878,0.000138604902196082,-293704.186294392,-3.68172676810108E-05,3.54421977403211E-06,0.0411515333268678,0.0287883331716943,0.00033817004805737
3.4,4000571.46443595,0.000142866108987283,-293703.871458287,-3.78891778819446E-05,3.87745793462789E-06,0.0412218143164021,0.030545357910053,0.000338454124617529
3.5,4000588.53148889,0.000147132872222677,-293703.557805895,-3.89570579432119E-05,4.23098023690582E-06,0.0412941431856944,0.0323535796423609,0.000338747318383466
3.6,4000605.62146992,0.000151405367479596,-293703.245376944,-4.00207726012347E-05,4.60538962469007E-06,0.0413685163909058,0.0342129097726445,0.000339049670412182
3.69999999999999,4000622.73508549,0.000155683771372317,-293702.934211613,-4.10801850627696E-05,5.00128946738455E-06,0.0414449303423196,0.03612325855799,0.000339361223135742
3.79999999999999,4000639.87304634,0.000159968261584931,-293702.624350545,-4.21351569517281E-05,5.41928357264954E-06,0.0415233814085076,0.0380845352126891,0.000339682020375621
3.89999999999999,4000657.03606763,0.000164259016907309,-293702.315834863,-4.3185548254332E-05,5.85997620124516E-06,0.041603865920546,0.0400966480136506,0.000340012107357575
3.99999999999999,4000674.22486908,0.000168556217270854,-293702.00870619,-4.42312172641568E-05,6.32397207957318E-06,0.0416863801762789,0.0421595044069714,0.000340351530727016
4.09999999999999,4000691.44017513,0.000172860043783363,-293701.70300666,-4.52720205246226E-05,6.81187641022091E-06,0.0417709204446229,0.0442730111155731,0.000340700338564929
4.19999999999999,4000708.68271507,0.000177170678768102,-293701.39877894,-4.63078127717065E-05,7.32429489221059E-06,0.0418574829699121,0.0464370742478029,0.000341058580404335
4.29999999999999,4000725.95322319,0.000181488305797117,-293701.096066244,-4.73384468759885E-05,7.8618337263882E-06,0.0419460639762761,0.0486515994069019,0.000341426307247314
4.39999999999999,4000743.25243893,0.000185813109732091,-293700.794912352,-4.83637737807019E-05,8.42509963658493E-06,0.04203665967205,0.0509164918012508,0.000341803571582569
4.49999999999999,4000760.58110704,0.00019014527676009,-293700.495361628,-4.93836424437788E-05,9.01469987853953E-06,0.0421292662542118,0.0532316563552961,0.000342190427403598
4.59999999999999,4000777.93997774,0.000194484994434196,-293700.197459036,-5.03978997730137E-05,9.63124225670039E-06,0.0422238799128429,0.0555969978210735,0.00034258693022742
4.69999999999999,4000795.32980684,0.000198832451709929,-293699.901250163,-5.14063905643347E-05,1.02753351343423E-05,0.0423204968356093,0.058012420890232,0.00034299313711393
4.79999999999999,4000812.75135595,0.000203187838988539,-293699.606781234,-5.24089574375219E-05,1.09475874546903E-05,0.0424191132122594,0.0604778303064843,0.000343409106685844
4.89999999999999,4000830.20539261,0.000207551348153645,-293699.314099132,-5.34054407683726E-05,1.16486087460711E-05,0.0425197252391358,0.0629931309783944,0.000343834899149278
4.99999999999999,4000847.69269046,0.000211923172615869,-293699.02325142,-5.43956786246413E-05,1.23790091432422E-05,0.042622329123697,0.0655582280924254,0.000344270576314973
5.09999999999999,4000865.21402941,0.000216303507351245,-293698.734286359,-5.53795066940976E-05,1.31393994005279E-05,0.0427269210890469,0.0681730272261716,0.000344716201620147
5.19999999999999,4000882.77019579,0.000220692548946522,-293698.447252928,-5.63567582174684E-05,1.39303909042752E-05,0.042833497378468,0.0708374344617011,0.000345171840151046
5.29999999999999,4000900.36198256,0.000225090495639124,-293698.162200847,-5.73272639150524E-05,1.47525956896146E-05,0.0429420542599576,0.0735513564989394,0.000345637558666145
5.39999999999999,4000917.99018946,0.000229497547364454,-293697.879180597,-5.82908519145553E-05,1.56066264514517E-05,0.0430525880307611,0.0763147007690275,0.00034611342562006
5.49999999999999,4000935.65562319,0.00023391390579719,-293697.598243445,-5.92473476761501E-05,1.64930965665054E-05,0.0431650950219035,0.0791273755475874,0.000346599511188189
5.59999999999999,4000953.35909759,0.000238339774398577,-293697.319441459,-6.01965739166488E-05,1.74126201020088E-05,0.0432795716027136,0.0819892900678405,0.000347095887292039
5.69999999999999,4000971.10143384,0.000242775358461067,-293697.042827541,-6.11383505316754E-05,1.83658118343938E-05,0.0433960141853407,0.0849003546335163,0.000347602627625352
5.79999999999999,4000988.88346063,0.000247220865156272,-293696.768455441,-6.20724945149531E-05,1.93532872613818E-05,0.0435144192292601,0.0878604807315033,0.000348119807680932
5.89999999999999,4001006.70601433,0.000251676503583154,-293696.496379786,-6.29988198785902E-05,2.03756626238691E-05,0.0436347832457674,0.0908695811441853,0.00034864750477832
5.99999999999999,4001024.56993926,0.000256142484813982,-293696.226656106,-6.3917137568148E-05,2.1433554913848E-05,0.0437571028024569,0.0939275700614237,0.000349185798092217
6.09999999999999,4001042.47608779,0.000260619021946962,-293695.959340853,-6.48272553787077E-05,2.25275818960718E-05,0.0438813745276855,0.0970343631921384,0.000349734768681771
6.19999999999999,4001060.42532062,0.000265106330154641,-293695.694491433,-6.57289778671633E-05,2.36583621194824E-05,0.044007595115018,0.10018987787545,0.000350294499520646
6.29999999999999,4001078.41850694,0.000269604626736086,-293695.432166226,-6.6622106262737E-05,2.4826514938702E-05,0.0441357613276537,0.103394033191343,0.000350865075528015
6.39999999999999,4001096.45652467,0.000274114131168179,-293695.172424619,-6.75064383751645E-05,2.60326605263945E-05,0.044265870002833,0.106646750070826,0.000351446583600406
6.49999999999998,4001114.54026064,0.000278635065159794,-293694.915327031,-6.83817685024346E-05,2.72774198915765E-05,0.044397918056222,0.109947951405549,0.000352039112644442
6.59999999999998,4001132.67061082,0.000283167652706195,-293694.660934938,-6.92478873346447E-05,2.85614148950379E-05,0.0445319024862747,0.113297562156866,0.000352642753610528
6.69999999999998,4001150.84848057,0.000287712120143224,-293694.409310907,-7.01045818545243E-05,2.9885268266934E-05,0.0446678203785722,0.116695509464305,0.00035325759952749
6.79999999999998,4001169.07478482,0.000292268696205245,-293694.160518622,-7.09516352385142E-05,3.12496036252715E-05,0.0448056689101376,0.120141722753441,0.000353883745538179
6.89999999999998,4001187.35044833,0.000296837612082435,-293693.914622916,-7.1788826753183E-05,3.26550454905951E-05,0.0449454453537259,0.123636133843148,0.000354521288936094
6.99999999999998,4001205.67640591,0.000301419101478073,-293693.671689802,-7.26159316490893E-05,3.41022193046531E-05,0.0450871470820891,0.127178677052229,0.000355170329203008
7.09999999999998,4001224.05360268,0.000306013400670047,-293693.431786502,-7.34327210528685E-05,3.55917514518866E-05,0.0452307715722157,0.130769289305394,0.000355830968047687
7.19999999999998,4001242.48299429,0.000310620748572354,-293693.194981484,-7.42389618572092E-05,3.71242692677423E-05,0.0453763164095445,0.134407910238614,0.000356503309445658
7.29999999999998,4001260.96554718,0.000315241386794618,-293692.961344493,-7.50344166045025E-05,3.87004010681689E-05,0.0455237792921526,0.138094482303816,0.000357187459680124
7.39999999999998,4001279.50223884,0.00031987555971047,-293692.730946584,-7.58188433735985E-05,4.03207761607666E-05,0.0456731580349179,0.141828950872946,0.000357883527383982
7.49999999999998,4001298.09405807,0.000324523514518171,-293692.503860162,-7.65919956563499E-05,4.19860248655617E-05,0.0458244505736555,0.145611264341388,0.000358591623583074
7.59999999999998,4001316.74200524,0.000329185501309892,-293692.28015901,-7.73536222378191E-05,4.36967785350811E-05,0.0459776549692303,0.149441374230757,0.000359311861740589
7.69999999999998,4001335.44709255,0.0003338617731381,-293692.059918336,-7.81034670686021E-05,4.5453669569317E-05,0.0461327694116428,0.15331923529107,0.00036004435780275
7.79999999999998,4001354.21034435,0.000338552586086394,-293691.843214802,-7.88412691345997E-05,4.72573314421095E-05,0.0462897922240929,0.157244805602323,0.000360789230245751
7.89999999999998,4001373.03279736,0.000343258199339003,-293691.630126569,-7.95667623274543E-05,4.91083987133352E-05,0.0464487218670185,0.161218046675463,0.000361546600124023
7.99999999999998,4001391.91550101,0.00034797887525273,-293691.420733334,-8.02796753036628E-05,5.10075070531319E-05,0.0466095569421124,0.16523892355281,0.000362316591119843
8.09999999999998,4001410.85951774,0.000352714879434002,-293691.215116373,-8.09797313480187E-05,5.29552932623967E-05,0.0467722961963169,0.169307404907923,0.000363099329594337
8.19999999999998,4001429.86592324,0.000357466480811031,-293691.013358581,-8.16666482288397E-05,5.49523952912846E-05,0.0469369385257981,0.173423463144952,0.00036389494463991
8.29999999999998,4001448.93580685,0.000362233951713087,-293690.815544519,-8.23401380484201E-05,5.69994522625207E-05,0.0471034829798998,0.177587074497495,0.000364703568134129
8.39999999999998,4001468.0702718,0.00036701756794888,-293690.621760453,-8.29999070942611E-05,5.90971044878735E-05,0.04727192876508,0.181798219126999,0.000365525334795166
8.49999999999999,4001487.27043556,0.000371817608889158,-293690.432094407,-8.36456556810861E-05,6.12459934948698E-05,0.0474422752488294,0.186056881220734,0.000366360382238741
8.59999999999999,4001506.53743019,0.000376634357546424,-293690.246636203,-8.42770779907465E-05,6.34467620452909E-05,0.0476145219635749,0.190363049089372,0.000367208851036715
8.69999999999999,4001525.87240265,0.000381468100662197,-293690.065477515,-8.48938619074646E-05,6.57000541590919E-05,0.0477886686105687,0.194716715264218,0.000368070884777296
8.79999999999999,4001545.27651518,0.000386319128793833,-293689.888711915,-8.5495688849746E-05,6.80065151354109E-05,0.0479647150637651,0.199117876594128,0.000368946630126979
8.89999999999999,4001564.7509456,0.000391187736401122,-293689.716434925,-8.60822335941869E-05,7.03667915748268E-05,0.0481426613736865,0.203566534342162,0.000369836236894225
8.99999999999999,4001584.29688776,0.000396074221939324,-293689.548744072,-8.66531640983936E-05,7.27815314077475E-05,0.0483225077712805,0.208062694282012,0.000370739858094927
9.09999999999999,4001603.9155518,0.000400978887951098,-293689.385738939,-8.72081413153536E-05,7.5251383908342E-05,0.0485042546717703,0.212606366794257,0.000371657650019758
9.2,4001623.60816465,0.000405902041161532,-293689.227521221,-8.77468190054742E-05,7.77769997269368E-05,0.0486879026784998,0.217197566962495,0.000372589772303429
9.3,4001643.3759703,0.000410843992576293,-293689.074194785,-8.82688435395185E-05,8.03590309110844E-05,0.0488734525867761,0.221836314669403,0.000373536387995913
9.4,4001663.22023033,0.000415805057581764,-293688.925865725,-8.87738537013183E-05,8.29981309315706E-05,0.0490609053877113,0.226522634692782,0.000374497663635724
9.5,4001683.14222419,0.000420785556046743,-293688.782642426,-8.92614804782754E-05,8.56949547024554E-05,0.0492502622720655,0.231256556801638,0.000375473769325261
9.6,4001703.14324971,0.000425785812426804,-293688.644635624,-8.97313468511962E-05,8.84501586155192E-05,0.0494415246340948,0.23603811585237,0.000376464878808341
9.7,4001723.22462349,0.000430806155873764,-293688.511958472,-9.01830675756887E-05,9.12644005582639E-05,0.0496346940754043,0.240867351885108,0.000377471169549987
9.8,4001743.38768137,0.000435846920343375,-293688.384726603,-9.06162489552331E-05,9.41383399445527E-05,0.0498297724088113,0.245744310220283,0.000378492822818457
9.90000000000001,4001763.63377885,0.000440908444711452,-293688.263058202,-9.10304886120317E-05,9.70726377399165E-05,0.0500267616622192,0.250669041555481,0.000379530023769689
10,4001783.96429154,0.000445991072885121,-293688.147074074,-9.14253752472005E-05,0.000100067956489947,0.0502256640825059,0.255641602062646,0.000380582961534197
10.1,4001804.3806157,0.000451095153925607,-293688.036897716,-9.18004883943002E-05,0.000103124960350281,0.050426482139429,0.260662053485726,0.000381651829306509
10.2,4001824.88416867,0.000456221042168581,-293687.932655391,-9.21553981695356E-05,0.000106244315106859,0.0506292185295515,0.265730463238788,0.00038273682443716
10.3,4001845.4763894,0.000461369097349174,-293687.834476207,-9.24896650065232E-05,0.000109426688217547,0.0508338761801889,0.270846904504722,0.000383838148527438
10.4,4001866.15873891,0.000466539684728318,-293687.742492193,-9.28028393912816E-05,0.000112672748830096,0.0510404582533833,0.276011456334581,0.000384956007526918
10.5,4001886.93270091,0.000471733175226641,-293687.656838381,-9.3094461583676E-05,0.00011598316781721,0.0512489681499055,0.281224203747636,0.000386090611833797
10.6,4001907.79978224,0.000476949945560134,-293687.57765289,-9.33640613326459E-05,0.000119358617810706,0.0514594095132895,0.286485237832237,0.000387242176398302
10.7,4001928.7615135,0.000482190378374714,-293687.505077015,-9.36111575827736E-05,0.000122799773226214,0.051671786233902,0.291794655847549,0.000388410920829054
10.8,4001949.81944957,0.0004874548623921,-293687.439255311,-9.38352581696389E-05,0.000126307310296852,0.0518861024530501,0.297152561326252,0.000389597069502722
10.9,4001970.97517021,0.000492743792553707,-293687.380335689,-9.40358595085122E-05,0.000129881907110495,0.0521023625671316,0.302559064178291,0.000390800851676841
11,4001992.23028069,0.000498057570171628,-293687.328469508,-9.42124462718352E-05,0.000133524243637023,0.0523205712318302,0.308014280795754,0.000392022501606103
11.1,4002013.58641232,0.000503396603080741,-293687.283811674,-9.43644910558206E-05,0.000137235001765181,0.0525407333663593,0.313518334158982,0.000393262258662087
11.2,4002035.0452232,0.00050876130579991,-293687.246520741,-9.44914540392805E-05,0.000141014865337026,0.0527628541577593,0.319071353943981,0.000394520367456603
11.3,4002056.60839877,0.000514152099692078,-293687.216759015,-9.45927826275783E-05,0.00014486452018293,0.0529869390652505,0.324673476631262,0.000395797077968869
11.4,4002078.27765252,0.000519569413129473,-293687.194692659,-9.46679110894744E-05,0.000148784654157103,0.0532129938246463,0.330324845616158,0.00039709264567645
11.5,4002100.05472668,0.000525013681670572,-293687.180491806,-9.47162601796503E-05,0.000152775957176727,0.0534410244528308,0.336025611320769,0.000398407331690237
11.6,4002121.94139292,0.000530485348230858,-293687.174330673,-9.47372367497978E-05,0.000156839121255638,0.0536710372523036,0.34177593130759,0.000399741402893608
11.7,4002143.93945306,0.000535984863265337,-293687.176387677,-9.47302333466071E-05,0.00016097484054541,0.053903038815798,0.34757597039495,0.000401095132085796
11.8,4002166.05073983,0.000541512684957945,-293687.18684556,-9.46946277998739E-05,0.000165183811377452,0.0541370360309744,0.353425900774359,0.000402468798129791
11.9,4002188.27711764,0.000547069279408952,-293687.205891512,-9.46297827908449E-05,0.000169466732296296,0.054373036085195,0.359325902129874,0.000403862686104743
12,4002210.62048333,0.000552655120833245,-293687.233717301,-9.45350454125693E-05,0.000173824304108542,0.0546110464703836,0.36527616175959,0.000405277087463146
12.1,4002233.08276706,0.000558270691763951,-293687.270519408,-9.44097467142635E-05,0.000178257229917525,0.0548510749879746,0.371276874699365,0.000406712300193003
12.2,4002255.66593304,0.000563916483260707,-293687.316499166,-9.42532012275787E-05,0.000182766215172605,0.0550931297539565,0.377328243848913,0.000408168628985004
12.3,4002278.37198049,0.000569592995121937,-293687.371862901,-9.40647064807676E-05,0.000187351967709921,0.0553372192040143,0.383430480100358,0.000409646385405017
12.4,4002301.20294443,0.000575300736108009,-293687.436822081,-9.38435424946427E-05,0.000192015197797858,0.0555833520987757,0.389583802469393,0.000411145888072089
12.5,4002324.16089667,0.000581040224167717,-293687.51159347,-9.35889712632143E-05,0.000196756618183214,0.0558315375291659,0.395788438229149,0.000412667462842063
12.6,4002347.24794669,0.00058681198667121,-293687.596399285,-9.33002362147883E-05,0.000201576944141445,0.056081784921877,0.402044623046926,0.000414211442997087
12.7,4002370.4662426,0.000592616560651127,-293687.691467358,-9.29765616565215E-05,0.000206476893519851,0.0563341040449556,0.408352601123891,0.000415778169441243
12.8,4002393.81797221,0.000598454493051737,-293687.797031306,-9.26171521993258E-05,0.000211457186792095,0.0565885050135158,0.414712625337896,0.000417367990902452
12.9,4002417.30536393,0.000604326340982064,-293687.913330708,-9.22211921638993E-05,0.000216518547106334,0.0568449982955819,0.421124957389548,0.000418981264140943
13.0000000000001,4002440.93068792,0.000610232671980127,-293688.040611281,-9.17878449639975E-05,0.000221661700337248,0.0571035947180671,0.427589867951676,0.000420618354164536
13.1000000000001,4002464.69625714,0.000616174064283825,-293688.179125069,-9.13162524736055E-05,0.000226887375143007,0.0573643054728935,0.434107636822337,0.000422279634450939
13.2000000000001,4002488.60442844,0.000622151107108948,-293688.329130639,-9.08055343651348E-05,0.000232196303014951,0.0576271421232605,0.440678553081513,0.000423965487177375
13.3000000000001,4002512.65760376,0.000628164400940268,-293688.490893274,-9.02547874311876E-05,0.000237589218340058,0.0578921166100666,0.447302915251664,0.000425676303457797
13.4000000000001,4002536.85823129,0.000634214557823087,-293688.66468519,-8.9663084877567E-05,0.000243066858451049,0.058159241258491,0.453981031462276,0.000427412483587959
13.5000000000001,4002561.20880669,0.000640302201672993,-293688.85078574,-8.90294755958587E-05,0.000248629963692516,0.0584285287847434,0.460713219618585,0.000429174437298713
13.6000000000001,4002585.71187436,0.000646427968588936,-293689.049481644,-8.83529834054819E-05,0.000254279277480884,0.0586999923029859,0.467499807574648,0.00043096258401773
13.7000000000001,4002610.37002872,0.000652592507179417,-293689.261067213,-8.76326062743127E-05,0.000260015546361745,0.0589736453324365,0.474341133310911,0.000432777353140084
13.8000000000001,4002635.18591559,0.000658796478898438,-293689.485844591,-8.68673155068889E-05,0.000265839520080746,0.0592495018046597,0.481237545116493,0.000434619184307994
13.9000000000001,4002660.16223356,0.000665040558389229,-293689.724123999,-8.60560549053035E-05,0.000271751951644587,0.0595275760710531,0.488189401776329,0.000436488527700042
14.0000000000001,4002685.30173537,0.000671325433843517,-293689.97622399,-8.51977399007886E-05,0.000277753597391824,0.059807882910536,0.495197072763399,0.000438385844330326
14.1000000000001,4002710.60722947,0.000677651807367008,-293690.242471718,-8.42912566524356E-05,0.000283845217062664,0.0600904375374488,0.50226093843622,0.000440311606357896
14.2000000000001,4002736.08158146,0.000684020395364637,-293690.523203204,-8.33354611148307E-05,0.000290027573868178,0.0603752556096722,0.509381390241806,0.000442266297406821
14.3000000000001,4002761.72771571,0.000690431928928703,-293690.818763629,-8.23291780689406E-05,0.000296301434565583,0.0606623532369729,0.516558830924323,0.000444250412897391
14.4000000000001,4002787.54861698,0.000696887154245651,-293691.129507622,-8.12712001210247E-05,0.000302667569536023,0.0609517469895854,0.523793674739635,0.000446264460388951
14.5000000000001,4002813.54733206,0.000703386833015296,-293691.455799569,-8.01602866619122E-05,0.000309126752858696,0.0612434539070393,0.531086347675982,0.000448308959934613
14.6000000000001,4002839.72697153,0.000709931742882031,-293691.798013928,-7.89951627868657E-05,0.000315679762394021,0.0615374915072407,0.538437287681019,0.000450384444448604
14.7000000000001,4002866.09071154,0.000716522677884024,-293692.156535559,-7.77745181800293E-05,0.000322327379865471,0.0618338777958182,0.545846944895454,0.00045249146008655
14.8000000000001,4002892.64179565,0.000723160448913296,-293692.531760063,-7.64970059525805E-05,0.000329070390947384,0.0621326312757418,0.553315781893544,0.000454630566639378
14.9000000000001,4002919.38353676,0.000729845884190894,-293692.924094137,-7.51612414372493E-05,0.000335909585345859,0.0624337709572277,0.560844273930694,0.000456802337941236
15.0000000000001,4002946.31931906,0.000736579829766271,-293693.333955943,-7.37658009417608E-05,0.00034284575689916,0.0627373163679377,0.568432909198442,0.000459007362292196
15.1000000000001,4002973.45260008,0.000743363150019549,-293693.761775482,-7.23092204480968E-05,0.000349879703660594,0.0630432875634841,0.576082189087101,0.0004612462428962
15.2000000000001,4003000.78691278,0.000750196728196206,-293694.207995,-7.0789994269127E-05,0.0003570122280046,0.0633517051382539,0.583792628456347,0.000463519598314962
15.3000000000001,4003028.32586779,0.000757081466947529,-293694.673069387,-6.92065736485059E-05,0.000364244136716686,0.0636625902365619,0.591564755914048,0.000465828062938471
15.4000000000001,4003056.07315559,0.000764018288898383,-293695.157466615,-6.75573653089456E-05,0.000371576241102635,0.0639759645641464,0.599399114103661,0.000468172287472876
15.5000000000001,4003084.03254892,0.000771008137228746,-293695.661668172,-6.58407299428676E-05,0.000379009357091963,0.0642918504000201,0.607296260000501,0.000470552939446301
15.6000000000001,4003112.20790513,0.000778051976282557,-293696.186169526,-6.40549806476542E-05,0.000386544305344794,0.0646102706086891,0.615256765217227,0.000472970703733614
15.7000000000001,4003140.60316875,0.000785150792186329,-293696.731480605,-6.21983812936211E-05,0.000394181911366758,0.0649312486527556,0.623281216318891,0.000475426283100707
15.8000000000001,4003169.22237402,0.000792305593504183,-293697.298126292,-6.02691448339243E-05,0.00040192300562476,0.0652548086059165,0.631370215147911,0.000477920398769387
15.9000000000001,4003198.06964762,0.000799517411905537,-293697.886646942,-5.82654315435249E-05,0.00040976842366526,0.0655809751663743,0.639524379159357,0.000480453791003553
16.0000000000001,4003227.14921144,0.000806787302860545,-293698.497598918,-5.61853471890972E-05,0.000417719006242587,0.0659097736706764,0.64774434176691,0.000483027219717669
16.1000000000001,4003256.46538544,0.000814116346361082,-293699.131555154,-5.40269411277716E-05,0.000425775599441125,0.0662412301079979,0.656030752699947,0.000485641465108651
16.2000000000001,4003286.02259066,0.000821505647666143,-293699.789105734,-5.17882043257201E-05,0.000433939054812421,0.0665753711348852,0.664384278372129,0.000488297328311951
16.3000000000001,4003315.8253523,0.000828956338075226,-293700.470858496,-4.94670673001352E-05,0.000442210229511271,0.0669122240904789,0.672805602261973,0.000490995632083106
16.4000000000001,4003345.87830293,0.000836469575732357,-293701.177439662,-4.70613979760559E-05,0.000450589986434731,0.0672518170122337,0.681295425305844,0.000493737221505858
16.5000000000001,4003376.18618582,0.000844046546455202,-293701.909494494,-4.45689994547083E-05,0.0004590791943738,0.0675941786521541,0.689854466303853,0.000496522964727967
16.6000000000001,4003406.7538584,0.000851688464599487,-293702.667687975,-4.19876076929171E-05,0.000467678728161028,0.0679393384935666,0.698483462339165,0.000499353753726095
16.7000000000001,4003437.58629581,0.000859396573953619,-293703.452705522,-3.93148890837081E-05,0.000476389468829953,0.0682873267684493,0.707183169211233,0.000502230505100956
16.8000000000001,4003468.68859466,0.000867172148665274,-293704.26525372,-3.6548437938877E-05,0.000485212303777243,0.0686381744753401,0.715954361883501,0.000505154160904225
16.9000000000001,4003500.06597684,0.000875016494208847,-293705.106061098,-3.36857738651997E-05,0.00049414812693156,0.0689919133978459,0.724797834946148,0.000508125689498608
17.0000000000001,4003531.72379353,0.000882930948383098,-293705.975878931,-3.07243390302858E-05,0.000503197838928401,0.0693485761237782,0.733714403094456,0.000511146086452688
17.1000000000001,4003563.66752941,0.0008909168823521,-293706.875482073,-2.7661495315412E-05,0.000512362347291746,0.0697081960649373,0.742704901623431,0.000514216375472088
17.2000000000001,4003595.90280689,0.000898975701723259,-293707.805669833,-2.44945213441206E-05,0.000521642566620845,0.0700708074775725,0.751770186939313,0.000517337609368683
