"Tid (s)","Rörelsemängdsmoment (kg * m^2/s)","L/L0 – 1","Energi (J)","E/E0 – 1","Avstånd från analytisk lösning (m)","Hastighet (m/s)","V/V0 – 1","Delta hastighet (m/s)"
1.49999999999995,4000005.01287885,1.25321971267134E-06,-293714.900331198,-3.39604629528978E-07,6.70324081093813E-09,0.0402379083758972,0.00594770939743072,0.00033460688038512
1.59999999999993,4000005.34812477,1.33703119331585E-06,-293714.893735658,-3.62060209257997E-07,8.13568651121547E-09,0.0402706411847975,0.00676602961993811,0.000334734489212107
1.69999999999992,4000005.68357537,1.42089384325139E-06,-293714.887150688,-3.84479797221893E-07,9.75896834561616E-09,0.0403054744973388,0.00763686243347039,0.000334870703664894
1.79999999999991,4000006.01924366,1.50481091520938E-06,-293714.880576973,-4.06861069612852E-07,1.15850392129853E-08,0.0403424062873302,0.00856015718325587,0.000335015542352439
1.8999999999999,4000006.35514268,1.58878567013687E-06,-293714.874015198,-4.29201688301184E-07,1.36258529389847E-08,0.0403814344207183,0.00953586051795807,0.000335169025082279
1.99999999999989,4000006.69128551,1.67282137653046E-06,-293714.867466055,-4.51499301390434E-07,1.58933709998508E-08,0.0404225566581284,0.0105639164532094,0.000335331172867003
2.09999999999988,4000007.02768526,1.75692131620941E-06,-293714.860930238,-4.73751539442624E-07,1.83995557040173E-08,0.0404657706575293,0.011644266438233,0.000335502007931073
2.19999999999987,4000007.36435513,1.84108878298339E-06,-293714.854408449,-4.95956019808119E-07,2.11563775886292E-08,0.0405110739770175,0.0127768494254383,0.000335681553718129
2.29999999999986,4000007.70130832,1.92532707954385E-06,-293714.847901393,-5.18110339964295E-07,2.41758090480403E-08,0.040558464077717,0.0139616019429256,0.000335869834898629
2.39999999999985,4000008.03855809,2.00963952279309E-06,-293714.841409781,-5.40212080180069E-07,2.74698301867511E-08,0.0406079383267922,0.0151984581698041,0.000336066877377979
2.49999999999984,4000008.37611778,2.09402944406634E-06,-293714.834934328,-5.62258802294657E-07,3.10504262349836E-08,0.0406594940005688,0.0164873500142204,0.000336272708304973
2.59999999999982,4000008.71400075,2.1785001862451E-06,-293714.828475757,-5.84248047386104E-07,3.49295874129936E-08,0.0407131282877603,0.0178282071940077,0.000336487356080839
2.69999999999981,4000009.05222043,2.26305510842018E-06,-293714.822034795,-6.06177337214575E-07,3.91193116775793E-08,0.0407688382927945,0.0192209573198614,0.000336710850368474
2.7999999999998,4000009.39079033,2.34769758233888E-06,-293714.815612179,-6.28044169337372E-07,4.36316017161344E-08,0.0408266210392373,0.0206655259809334,0.000336943222102341
2.89999999999979,4000009.72972399,2.43243099817825E-06,-293714.809208648,-6.49846021327782E-07,4.84784679275365E-08,0.0408864734733101,0.0221618368327532,0.000337184503498725
2.99999999999978,4000010.06903504,2.51725875899389E-06,-293714.802824951,-6.71580344335787E-07,5.36719265308343E-08,0.0409483924674945,0.0237098116873615,0.000337434728066359
3.09999999999977,4000010.40873715,2.60218428693726E-06,-293714.796461844,-6.93244565863615E-07,5.92239996709968E-08,0.0410123748242227,0.0253093706055683,0.000337693930617639
3.19999999999976,4000010.74884409,2.68721102258951E-06,-293714.79012009,-7.14836089987791E-07,6.51467226523764E-08,0.0410784172796487,0.0269604319912164,0.000337962147280168
3.29999999999975,4000011.0893697,2.77234242385127E-06,-293714.783800458,-7.36352292363129E-07,7.14521327241135E-08,0.0411465165074944,0.0286629126873599,0.00033823941550894
3.39999999999974,4000011.43032785,2.85758196305608E-06,-293714.77750373,-7.5779051811331E-07,7.81522723110676E-08,0.0412166691229695,0.0304167280742365,0.0003385257740988
3.49999999999973,4000011.77173256,2.94293314029304E-06,-293714.771230691,-7.79148089824488E-07,8.52592025021006E-08,0.0412888716867582,0.0322217921689552,0.000338821263197557
3.59999999999971,4000012.11359788,3.02839946919597E-06,-293714.764982137,-8.00422295554881E-07,9.27849838330915E-08,0.0413631207090704,0.0340780177267599,0.00033912592431946
3.6999999999997,4000012.45593795,3.11398448671341E-06,-293714.758758875,-8.21610393830774E-07,1.00741687349585E-07,0.041439412653752,0.0359853163438011,0.000339439800359292
3.79999999999969,4000012.79876701,3.19969175222035E-06,-293714.752561718,-8.42709612092207E-07,1.09141394519772E-07,0.0415177439424514,0.0379435985612859,0.000339762935606902
3.89999999999968,4000013.14209939,3.28552484685218E-06,-293714.746391491,-8.63717145027643E-07,1.17996196523165E-07,0.0415981109588367,0.0399527739709185,0.000340095375762249
3.99999999999967,4000013.48594949,3.37148737306059E-06,-293714.740249027,-8.84630152131471E-07,1.2731819352615E-07,0.041680510052861,0.0420127513215238,0.000340437167950962
4.0999999999997,4000013.83033184,3.45758295883236E-06,-293714.734135171,-9.05445757704015E-07,1.371194919696E-07,0.0417649375450705,0.0441234386267622,0.000340788360740599
4.19999999999974,4000014.17526102,3.54381525569103E-06,-293714.728050779,-9.26161050185392E-07,1.47412213211323E-07,0.0418513897309531,0.0462847432738267,0.000341149004157181
4.29999999999977,4000014.52075176,3.63018794002912E-06,-293714.721996716,-9.46773080601204E-07,1.58208487944231E-07,0.0419398628853214,0.0484965721330346,0.00034151914970251
4.3999999999998,4000014.86681887,3.71670471754904E-06,-293714.715973861,-9.6727886222947E-07,1.69520455718522E-07,0.0420303532667289,0.0507588316682224,0.000341898850371936
4.49999999999984,4000015.21347726,3.80336931549152E-06,-293714.709983102,-9.87675364827467E-07,1.81360264941936E-07,0.0421228571219133,0.0530714280478324,0.000342288160672772
4.59999999999987,4000015.56074197,3.89018549151743E-06,-293714.704025341,-1.00795952084898E-06,1.93740082457872E-07,0.0422173706902652,0.055434267256629,0.000342687136643266
4.6999999999999,4000015.90862813,3.97715703148727E-06,-293714.698101492,-1.028128219005E-06,2.06672080875535E-07,0.0423138902083175,0.0578472552079383,0.000343095835872171
4.79999999999994,4000016.257151,4.06428774879508E-06,-293714.692212482,-1.04817830270942E-06,2.20168443236711E-07,0.0424124119142532,0.060310297856329,0.000343514317518966
4.89999999999997,4000016.60632596,4.15158148947548E-06,-293714.68635925,-1.06810657252154E-06,2.3424137041729E-07,0.0425129320524263,0.0628233013106572,0.000343942642334656
5,4000016.95616851,4.23904212776272E-06,-293714.680542751,-1.08790978092799E-06,2.48903069372296E-07,0.0426154468778955,0.0653861719473878,0.000344380872683255
5.10000000000004,4000017.30669428,4.3266735694214E-06,-293714.674763952,-1.10758463234273E-06,2.64165764096358E-07,0.0427199526609651,0.0679988165241272,0.000344829072563963
5.20000000000007,4000017.65791901,4.41447975307874E-06,-293714.669023835,-1.12712778310708E-06,2.80041689450009E-07,0.0428264456917314,0.0706611422932844,0.000345287307633931
5.3000000000001,4000018.00985861,4.50246465222293E-06,-293714.663323398,-1.14653583838109E-06,2.96543093457705E-07,0.0429349222846317,0.073373057115792,0.000345755645231755
5.40000000000014,4000018.36252909,4.59063227342682E-06,-293714.657663653,-1.16580535236555E-06,3.13682239883744E-07,0.0430453787829929,0.0761344695748218,0.000346234154401709
5.50000000000017,4000018.71594663,4.67898665768018E-06,-293714.652045627,-1.18493282419418E-06,3.31471404725042E-07,0.0431578115635771,0.0789452890894276,0.000346722905918525
5.6000000000002,4000019.07012753,4.76753188172196E-06,-293714.646470366,-1.20391469760062E-06,3.49922877251652E-07,0.0432722170411225,0.0818054260280614,0.000347221972313279
5.70000000000024,4000019.42508824,4.85627205915051E-06,-293714.640938931,-1.22274735858685E-06,3.69048959434803E-07,0.0433885916728759,0.0847147918218982,0.000347731427899588
5.80000000000027,4000019.78084538,4.9452113439763E-06,-293714.6354524,-1.24142713864295E-06,3.88861975274312E-07,0.0435069319631168,0.0876732990779192,0.000348251348800907
5.90000000000031,4000020.1374157,5.03435392618101E-06,-293714.630011868,-1.25995030564319E-06,4.09374254429275E-07,0.043627234467668,0.0906808616916988,0.000348781812978417
6.00000000000034,4000020.49481614,5.1237040348262E-06,-293714.624618449,-1.27831306706572E-06,4.30598149320699E-07,0.0437494957983943,0.093737394959857,0.000349322900259873
6.10000000000037,4000020.85306377,5.21326594249416E-06,-293714.619273277,-1.29651156743904E-06,4.52546024442877E-07,0.0438737126276851,0.0968428156921277,0.000349874692369123
6.20000000000041,4000021.21217585,5.30304396195724E-06,-293714.613977502,-1.31454188501134E-06,4.75230261423718E-07,0.0439998816929201,0.0999970423230012,0.000350437272956639
6.30000000000044,4000021.5721698,5.39304244928651E-06,-293714.608732296,-1.33240003263868E-06,4.98663257925092E-07,0.0441279998009165,0.103199995022911,0.000351010727630844
6.40000000000047,4000021.93306321,5.48326580318559E-06,-293714.603538851,-1.35008195256692E-06,5.2285742878963E-07,0.0442580638323569,0.106451595808924,0.000351595143990242
6.50000000000051,4000022.29487387,5.57371846787724E-06,-293714.598398379,-1.36758351720889E-06,5.47825202892651E-07,0.0443900707461965,0.109751768654914,0.000352190611656598
6.60000000000054,4000022.65761974,5.66440493443565E-06,-293714.593312113,-1.38490052725704E-06,5.73579033772831E-07,0.0445240175840475,0.113100439601187,0.00035279722230911
6.70000000000057,4000023.02131896,5.75532973967618E-06,-293714.58828131,-1.40202870757555E-06,6.00131383728307E-07,0.0446599014745414,0.116497536863535,0.000353415069719198
6.80000000000061,4000023.38598988,5.84649746926402E-06,-293714.583307247,-1.41896370708938E-06,6.27494739878889E-07,0.0447977196376683,0.119942990941707,0.000354044249786836
6.90000000000064,4000023.75165105,5.93791276148892E-06,-293714.578391224,-1.43570109678581E-06,6.55681607225532E-07,0.0449374693890909,0.123436734727271,0.000354684860577248
7.00000000000067,4000024.11832119,6.02958029860545E-06,-293714.573534568,-1.45223636460745E-06,6.84704504403436E-07,0.0450791481444345,0.126978703610862,0.000355337002359339
7.10000000000071,4000024.48601928,6.12150481971163E-06,-293714.568738627,-1.46856491822778E-06,7.14575973620177E-07,0.0452227534235525,0.130568835588812,0.000356000777644576
7.20000000000074,4000024.85476446,6.21369111497572E-06,-293714.564004775,-1.48468207716856E-06,7.45308574968048E-07,0.0453682828547658,0.134207071369144,0.00035667629122734
7.30000000000077,4000025.22457612,6.30614402874485E-06,-293714.559334414,-1.50058307635259E-06,7.76914890507774E-07,0.0455157341790777,0.137893354476943,0.000357363650226263
7.40000000000081,4000025.59547385,6.39886846132143E-06,-293714.554728968,-1.51626305811003E-06,8.09407519456282E-07,0.0456651052543636,0.141627631359089,0.000358062964126825
7.50000000000084,4000025.96747748,6.49186937096147E-06,-293714.550189891,-1.53171707506505E-06,8.4279908430068E-07,0.0458163940595352,0.14540985148838,0.000358774344824983
7.60000000000087,4000026.34060709,6.5851517716542E-06,-293714.545718665,-1.54694008358547E-06,8.77102225867593E-07,0.0459695986986806,0.149239967467016,0.000359497906672198
7.70000000000091,4000026.71488296,6.67872073933928E-06,-293714.5413168,-1.56192694367174E-06,9.12329611697154E-07,0.0461247174051802,0.153117935129505,0.000360233766521541
7.80000000000094,4000027.09032564,6.77258140990844E-06,-293714.536985834,-1.57667241373893E-06,9.48493924677939E-07,0.0462817485457981,0.157043713644953,0.000360982043775331
7.90000000000097,4000027.46695593,6.86673898164791E-06,-293714.532727337,-1.59117115205998E-06,9.85607874566413E-07,0.0464406906247519,0.161017265618797,0.000361742860433871
8.00000000000101,4000027.84479486,6.96119871546053E-06,-293714.52854291,-1.60541770821698E-06,1.02368418848686E-06,0.0466015422877587,0.165038557193966,0.000362516341145534
8.10000000000095,4000028.22386376,7.05596594108293E-06,-293714.524434183,-1.61940652809722E-06,1.06273562463646E-06,0.0467643023260613,0.169107558151531,0.000363302613258657
8.20000000000089,4000028.60418421,7.15104605220063E-06,-293714.520402823,-1.63313194345704E-06,1.10277495971962E-06,0.0469289696804331,0.173224242010827,0.000364101806874234
8.30000000000084,4000028.98577804,7.24644450933454E-06,-293714.516450527,-1.64658817136676E-06,1.14381499205686E-06,0.0470955434451644,0.177388586129109,0.000364914054900765
8.40000000000078,4000029.36866739,7.3421668487228E-06,-293714.512579027,-1.65976931509881E-06,1.18586854998963E-06,0.0472640228720304,0.18160057180076,0.000365739493110107
8.50000000000073,4000029.75287469,7.43821867144057E-06,-293714.508790092,-1.67266935435784E-06,1.22894848351414E-06,0.0474344073742431,0.185860184356077,0.000366578260195268
8.60000000000067,4000030.13842263,7.53460565761088E-06,-293714.505085526,-1.68528214750108E-06,1.27306766718558E-06,0.0476066965303877,0.190167413259693,0.000367430497829497
8.70000000000062,4000030.52533424,7.63133355974333E-06,-293714.501467169,-1.69760142587627E-06,1.31823900434043E-06,0.0477808900883457,0.194522252208643,0.000368296350727532
8.80000000000056,4000030.91363283,7.72840820673082E-06,-293714.497936901,-1.70962078993586E-06,1.36447542073287E-06,0.0479569879692058,0.198924699230145,0.000369175966707974
8.90000000000051,4000031.30334203,7.82583550740235E-06,-293714.494496642,-1.72133370612837E-06,1.41178987231863E-06,0.048134990271165,0.203374756779124,0.000370069496757824
9.00000000000045,4000031.6944858,7.92362145007885E-06,-293714.49114835,-1.73273350512204E-06,1.46019533874653E-06,0.0483148972734209,0.207872431835522,0.000370977095098904
9.1000000000004,4000032.08708842,8.02177210479371E-06,-293714.487894026,-1.74381337536555E-06,1.50970483017701E-06,0.0484967094400582,0.212417736001455,0.000371898919255777
9.20000000000034,4000032.48117451,8.12029362706745E-06,-293714.484735713,-1.7545663605345E-06,1.56033138327627E-06,0.0486804274239303,0.217010685598258,0.000372835130126036
9.30000000000028,4000032.87676903,8.21919225724166E-06,-293714.481675498,-1.76498535509051E-06,1.61208806420866E-06,0.0488660520705388,0.22165130176347,0.000373785892052246
9.40000000000023,4000033.2738973,8.31847432447574E-06,-293714.478715513,-1.77506310250486E-06,1.66498796637462E-06,0.0490535844219128,0.226339610547821,0.000374751372896298
9.50000000000017,4000033.672585,8.41814624874537E-06,-293714.475857935,-1.78479218659877E-06,1.7190442155126E-06,0.0492430257204911,0.231075643012278,0.000375731744115586
9.60000000000012,4000034.07285817,8.51821454239676E-06,-293714.473104989,-1.79416503276464E-06,1.7742699661765E-06,0.0494343774130078,0.235859435325195,0.000376727180841489
9.70000000000006,4000034.47474324,8.61868580925851E-06,-293714.47045895,-1.80317389775198E-06,1.83067840163322E-06,0.0496276411543861,0.240691028859653,0.000377737861960234
9.80000000000001,4000034.87826702,8.7195667541895E-06,-293714.467922142,-1.81181087099969E-06,1.88828274090482E-06,0.0498228188116411,0.245570470291027,0.000378763970195831
9.89999999999995,4000035.28345671,8.82086417774985E-06,-293714.465496939,-1.82006786475508E-06,1.94709623112751E-06,0.0500199124677946,0.250497811694864,0.000379805692195678
9.9999999999999,4000035.69033994,8.92258498397247E-06,-293714.463185769,-1.82793661351877E-06,2.00713215319743E-06,0.0502189244258057,0.255473110645143,0.000380863218618643
10.0999999999998,4000036.09894472,9.02473618058508E-06,-293714.460991115,-1.8354086663841E-06,2.06840382337241E-06,0.0504198572125182,0.260496430312956,0.000381936744225307
10.1999999999998,4000036.50929952,9.12732487901025E-06,-293714.458915515,-1.84247538104199E-06,2.13092458495288E-06,0.0506227135826291,0.265567839565727,0.000383026467971577
10.2999999999997,4000036.9214332,9.2303583010267E-06,-293714.456961564,-1.84912792178249E-06,2.19470782063312E-06,0.05082749652268,0.270687413067001,0.000384132593104301
10.3999999999997,4000037.33537512,9.33384378121183E-06,-293714.455131916,-1.85535725250041E-06,2.25976694633456E-06,0.0510342092550763,0.275855231376907,0.000385255327260238
10.4999999999996,4000037.75115506,9.43778876538737E-06,-293714.453429286,-1.86115413114418E-06,2.32611541347628E-06,0.0512428552421344,0.281071381053361,0.000386394882567665
10.5999999999996,4000038.16880326,9.54220081550439E-06,-293714.451856451,-1.8665091019443E-06,2.39376671061482E-06,0.0514534381901632,0.28633595475408,0.000387551475751013
10.6999999999995,4000038.58835047,9.64708761830302E-06,-293714.450416251,-1.8714124947472E-06,2.46273436179508E-06,0.0516659620535808,0.29164905133952,0.00038872532823888
10.7999999999995,4000039.0098279,9.75245697620863E-06,-293714.449111593,-1.875854413802E-06,2.53303192893222E-06,0.051880431039071,0.297010775976775,0.000389916666274927
10.8999999999994,4000039.43326728,9.85831682043248E-06,-293714.447945451,-1.87982473054404E-06,2.60467300958275E-06,0.0520968496097828,0.302421240244571,0.000391125721032192
10.9999999999993,4000039.85870084,9.9646752096394E-06,-293714.446920869,-1.88331308392797E-06,2.67767124277707E-06,0.0523152224895762,0.307880562239404,0.000392352728731023
11.0999999999993,4000040.28616134,1.00715403339446E-05,-293714.446040963,-1.88630886799324E-06,2.75204030727575E-06,0.0525355546673177,0.313388866682942,0.000393597930760415
11.1999999999992,4000040.71568207,1.01789205171343E-05,-293714.44530892,-1.88880122509172E-06,2.82779391861779E-06,0.0527578514012303,0.318946285030758,0.000394861573803035
11.2999999999992,4000041.14729689,1.02868242231047E-05,-293714.444728006,-1.89077904155788E-06,2.90494583792345E-06,0.0529821182233005,0.324552955582512,0.000396143909963923
11.3999999999991,4000041.58104022,1.0395260055196E-05,-293714.444301561,-1.89223093916002E-06,2.98350986324158E-06,0.0532083609437462,0.330209023593655,0.000397445196903464
11.4999999999991,4000042.01694704,1.05042367606334E-05,-293714.44403301,-1.89314526488626E-06,3.06349983743979E-06,0.0534365856555512,0.33591464138878,0.000398765697974087
11.599999999999,4000042.45505295,1.06137632382985E-05,-293714.443925856,-1.893510088391E-06,3.14492964522785E-06,0.053666798739068,0.341669968476699,0.000400105682361547
11.699999999999,4000042.89539414,1.07238485342886E-05,-293714.443983688,-1.89331318967145E-06,3.22781321973106E-06,0.0538990068666944,0.347475171667359,0.000401465425229882
11.7999999999989,4000043.33800741,1.08345018536848E-05,-293714.444210183,-1.89254205062994E-06,3.31216453153116E-06,0.0541332170076283,0.353330425190707,0.000402845207871728
11.8999999999988,4000043.78293024,1.09457325605522E-05,-293714.444609107,-1.89118384985587E-06,3.39799760366426E-06,0.0543694364327045,0.359235910817613,0.000404245317862911
11.9999999999988,4000044.23020072,1.10575501806043E-05,-293714.445184319,-1.88922545041326E-06,3.4853265012392E-06,0.0546076727193179,0.365191817982948,0.000405666049221506
12.0999999999987,4000044.67985764,1.11699644103069E-05,-293714.445939771,-1.88665339195815E-06,3.57416533817299E-06,0.0548479337564382,0.371198343910954,0.000407107702572527
12.1999999999987,4000045.13194045,1.12829851126595E-05,-293714.446879516,-1.88345387908129E-06,3.66452827601783E-06,0.0550902277497203,0.377255693743007,0.00040857058531772
12.2999999999986,4000045.58648933,1.13966223327377E-05,-293714.448007705,-1.87961277653415E-06,3.7564295260947E-06,0.055334563226716,0.383364080667899,0.000410055011809978
12.3999999999986,4000046.04354517,1.15108862921431E-05,-293714.449328595,-1.87511559435194E-06,3.84988335085934E-06,0.0555809490421906,0.389523726054766,0.000411561303534582
12.4999999999985,4000046.5031496,1.16257873992165E-05,-293714.450846548,-1.86994747841673E-06,3.94490406248699E-06,0.0558293943835511,0.395734859588777,0.000413089789294885
12.5999999999985,4000046.96534501,1.17413362514807E-05,-293714.452566037,-1.86409320035441E-06,4.04150602341585E-06,0.0560799087763893,0.401997719409734,0.000414640805405186
12.6999999999984,4000047.43017457,1.18575436420798E-05,-293714.454491649,-1.85753714576631E-06,4.13970365286232E-06,0.0563325020901476,0.408312552253691,0.000416214695888698
12.7999999999983,4000047.89768225,1.1974420562888E-05,-293714.456628085,-1.85026330390414E-06,4.23951142206355E-06,0.0565871845439101,0.414679613597754,0.000417811812682958
12.8999999999983,4000048.36791285,1.20919782113926E-05,-293714.45898017,-1.84225525257098E-06,4.34094385761026E-06,0.0568439667123274,0.421099167808184,0.000419432515851044
12.9999999999982,4000048.84091198,1.22102279949132E-05,-293714.46155285,-1.83349614912842E-06,4.44401554270206E-06,0.0571028595316785,0.427571488291963,0.000421077173800291
13.0999999999982,4000049.31672614,1.23291815345983E-05,-293714.464351201,-1.82396871462043E-06,4.54874111674716E-06,0.0573638743060782,0.434096857651955,0.000422746163508079
13.1999999999981,4000049.79540271,1.24488506780818E-05,-293714.467380428,-1.81365522355925E-06,4.65513527860163E-06,0.0576270227138333,0.440675567845833,0.00042443987075455
13.2999999999981,4000050.27698998,1.25692474939321E-05,-293714.470645874,-1.80253748760517E-06,4.76321278860693E-06,0.0578923168139567,0.447307920348917,0.000426158690364112
13.399999999998,4000050.76153715,1.26903842865289E-05,-293714.474153021,-1.79059684124461E-06,4.87298846365096E-06,0.0581597690528438,0.453994226321094,0.000427903026453649
13.499999999998,4000051.24909441,1.28122736020586E-05,-293714.477907494,-1.77781413113198E-06,4.98447718755587E-06,0.0584293922711191,0.460734806777976,0.000429673292690243
13.5999999999979,4000051.73971291,1.293492822807E-05,-293714.48191507,-1.76416969421833E-06,5.09769390202497E-06,0.0587011997106594,0.467529992766485,0.000431469912556926
13.6999999999978,4000052.23344483,1.30583612067969E-05,-293714.486181676,-1.74964334676009E-06,5.21265361993755E-06,0.0589752050218008,0.474380125545021,0.000433293319627286
13.7999999999978,4000052.73034335,1.3182585837157E-05,-293714.490713399,-1.73421436555632E-06,5.32937141390451E-06,0.0592514222707368,0.48128555676842,0.000435143957850026
13.8999999999977,4000053.23046274,1.33076156858536E-05,-293714.495516489,-1.71786147229458E-06,5.44786242794335E-06,0.059529865947115,0.488246648677875,0.000437022281842517
13.9999999999977,4000053.73385838,1.34334645944811E-05,-293714.500597364,-1.70056281700859E-06,5.56814187463458E-06,0.0598105509718408,0.49526377429602,0.000438928757195222
14.0999999999976,4000054.24058673,1.35601466815238E-05,-293714.505962615,-1.68229595531866E-06,5.69022503426852E-06,0.060093492705095,0.502337317627374,0.000440863860785638
14.1999999999976,4000054.75070543,1.36876763563443E-05,-293714.511619014,-1.66303783488697E-06,5.81412726230305E-06,0.0603787069545746,0.509467673864366,0.000442828081103987
14.2999999999975,4000055.2642733,1.38160683238464E-05,-293714.517573516,-1.64276477365721E-06,5.93986398503972E-06,0.0606662099839656,0.516655249599141,0.00044482191858992
14.3999999999975,4000055.78135037,1.39453375933574E-05,-293714.523833269,-1.62145243653988E-06,6.06745070542609E-06,0.0609560185216552,0.523900463041379,0.000446845885980659
14.4999999999974,4000056.30199795,1.40754994875092E-05,-293714.530405617,-1.59907582031327E-06,6.1969030017779E-06,0.0612481497696943,0.531203744242357,0.000448900508672252
14.5999999999973,4000056.8262786,1.42065696493443E-05,-293714.537298108,-1.5756092260899E-06,6.32823653045978E-06,0.0615426214130193,0.538565535325482,0.000450986325092681
14.6999999999973,4000057.35425622,1.43385640540838E-05,-293714.544518499,-1.55102624077585E-06,6.46146702767516E-06,0.0618394516289424,0.54598629072356,0.000453103887088656
14.7999999999972,4000057.88599607,1.44714990175654E-05,-293714.552074767,-1.52529970998128E-06,6.59661031262389E-06,0.0621386590969217,0.553466477423042,0.000455253760326689
14.8999999999972,4000058.42156482,1.46053912037925E-05,-293714.559975112,-1.49840171692617E-06,6.73368228757954E-06,0.0624402630086205,0.561006575215513,0.000457436524707571
14.9999999999971,4000058.96103055,1.47402576367028E-05,-293714.568227963,-1.47030355523992E-06,6.87269894022443E-06,0.0627442830782682,0.568607076956705,0.000459652774796695
15.0999999999971,4000059.50446284,1.48761157101607E-05,-293714.576841993,-1.44097570231594E-06,7.01367634656641E-06,0.0630507395533326,0.576268488833314,0.000461903120269811
15.199999999997,4000060.0519328,1.50129831997248E-05,-293714.585826121,-1.41038779388758E-06,7.15663066900494E-06,0.0633596532255169,0.583991330637922,0.000464188186374613
15.299999999997,4000060.60351309,1.51508782726406E-05,-293714.59518952,-1.37850859416311E-06,7.30157816423896E-06,0.0636710454420926,0.591776136052315,0.000466508614409997
15.3999999999969,4000061.15927799,1.52898194978324E-05,-293714.60494163,-1.34530596507254E-06,7.44853518229212E-06,0.0639849381175815,0.599623452939537,0.000468865062222459
15.4999999999968,4000061.71930344,1.54298258607799E-05,-293714.615092164,-1.31074683851207E-06,7.59751816755785E-06,0.0643013537457997,0.607533843644993,0.000471258204721344
15.5999999999968,4000062.28366709,1.55709167732887E-05,-293714.625651117,-1.27479718281531E-06,7.74854366491266E-06,0.0646203154122782,0.615507885306954,0.000473688734412818
15.6999999999967,4000062.85244835,1.57131120870346E-05,-293714.636628778,-1.23742197011278E-06,7.9016283163846E-06,0.0649418468070726,0.623546170176814,0.000476157361954686
15.7999999999967,4000063.42572843,1.58564321073307E-05,-293714.648035737,-1.19858514002757E-06,8.05678886905595E-06,0.0652659722379791,0.631649305949479,0.000478664816731341
15.8999999999966,4000064.00359042,1.60008976053394E-05,-293714.659882899,-1.15824956958832E-06,8.21404217584966E-06,0.0655927166441701,0.639817916104253,0.000481211847451021
15.9999999999966,4000064.58611934,1.61465298347263E-05,-293714.672181493,-1.11637702959744E-06,8.3734051974E-06,0.0659221056102666,0.648052640256664,0.00048379922276596
16.0999999999967,4000065.17340217,1.629335054254E-05,-293714.68494308,-1.07292815043625E-06,8.53489500449398E-06,0.0662541653808637,0.656354134521593,0.000486427731916147
16.1999999999968,4000065.76552794,1.64413819858655E-05,-293714.698179574,-1.02786237543562E-06,8.69852878161403E-06,0.0665889228755273,0.664723071888183,0.00048909818539784
16.2999999999969,4000066.3625878,1.65906469498101E-05,-293714.711903245,-9.81137928013354E-07,8.86432382879236E-06,0.0669264057042789,0.673160142606971,0.000491811415658654
16.3999999999971,4000066.96467504,1.67411687601593E-05,-293714.726126736,-9.32711762935412E-07,9.03229756707439E-06,0.0672666421835879,0.681666054589698,0.000494568277819264
