"Tid", "Total energi", "Vridmoment"
112.999997474467,172.81705310711, 0.0400000405405621
113.999997452118,172.705197834837, 0.040000040725054
114.99999742977,172.593829490192, 0.0400000409072323
115.999997407421,172.482954181409, 0.0400000410871265
116.999997385072,172.372577663856, 0.0400000412647657
117.999997362723,172.262705350364, 0.0400000414401791
118.999997340374,172.15334232138, 0.0400000416133954
119.999997318025,172.044493334949, 0.0400000417844432
120.999997295676,171.936162836512, 0.0400000419533508
121.999997273327,171.828354968518, 0.0400000421201462
122.999997250978,171.721073579866, 0.0400000422848572
123.999997228629,171.614322235136, 0.0400000424475115
124.999997206281,171.50810422366, 0.0400000426081361
125.999997183932,171.402422568384, 0.0400000427667584
126.999997161583,171.297280034546, 0.0400000429234048
127.999997139234,171.192679138172, 0.040000043078102
128.999997116871,171.088622154373, 0.0400000432308761
