"Tid (s)","Rörelsemängdsmoment (kg * m^2/s)","L/L0 – 1","Energi (J)","E/E0 – 1","Avstånd från analytisk lösning (m)","Hastighet (m/s)","V/V0 – 1","Delta hastighet (m/s)"
1.19999999999988,4000000.40082418,1.00206045017259E-07,-293714.992087802,-2.72045008742339E-08,3.43283351252076E-10,0.0401522958651711,0.00380739662927776,0.00033427595924691
1.29999999999987,4000000.43429518,1.08573793955458E-07,-293714.991425482,-2.94594755256838E-08,4.36469819275529E-10,0.040178713209068,0.00446783022669983,0.000334377889548338
1.39999999999986,4000000.46778275,1.16945688688475E-07,-293714.990764017,-3.17115391723632E-08,5.45154578571272E-10,0.0402072364797978,0.00518091199494619,0.000334488376867968
1.49999999999985,4000000.50128823,1.25322057176191E-07,-293714.990103474,-3.39604663279758E-08,6.70537717205073E-10,0.0402378639898797,0.00594659974699341,0.00033460743626076
1.59999999999984,4000000.53481287,1.33703218496706E-07,-293714.989443919,-3.620602595511E-08,8.13814668786309E-10,0.0402705939371108,0.00676484842777092,0.000334735083963363
1.69999999999983,4000000.56835797,1.42089492838338E-07,-293714.988785422,-3.84479847959085E-08,9.76174483981759E-10,0.0403054244067194,0.00763561016798575,0.000334871337399321
1.79999999999982,4000000.60192486,1.5048121593253E-07,-293714.98812805,-4.06861145885173E-08,1.1588194284271E-09,0.0403423533736507,0.00855883434126814,0.000335016215184767
1.89999999999981,4000000.63551483,1.58878707079424E-07,-293714.987471872,-4.29201769680532E-08,1.36293548817694E-09,0.0403813787049807,0.0095344676245166,0.000335169737134433
1.9999999999998,4000000.66912917,1.67282291796411E-07,-293714.986816958,-4.51499383435916E-08,1.58972418843835E-09,0.0404224981624577,0.0105624540614433,0.000335331924268188
2.10000000000001,4000000.70276921,1.7569230226222E-07,-293714.986163376,-4.73751625706953E-08,1.8403826487209E-09,0.0404657094051675,0.0116427351291868,0.000335502798817801
2.20000000000022,4000000.73643627,1.84109066436733E-07,-293714.985511197,-4.95956116175478E-08,2.1161065246506E-09,0.0405110099923157,0.012775249807893,0.00033568238423427
2.30000000000043,4000000.77013165,1.92532912057786E-07,-293714.984860491,-5.18110441216635E-08,2.41809405715759E-09,0.0405583973861289,0.013959934653222,0.000335870705195488
2.40000000000064,4000000.80385671,2.00964176855223E-07,-293714.98421133,-5.40212172772669E-08,2.74753701150547E-09,0.0406078689548666,0.0151967238716639,0.000336067787614293
2.50000000000085,4000000.83761277,2.09403191675506E-07,-293714.983563784,-5.62258907210733E-08,3.10564406925629E-09,0.0406594219759417,0.0164855493985421,0.000336273658647034
2.60000000000106,4000000.87140114,2.1785028514465E-07,-293714.982917927,-5.8424816096192E-08,3.4936113204501E-09,0.040713053639147,0.0178263409786741,0.000336488346702534
2.70000000000127,4000000.90522319,2.26305798545212E-07,-293714.982273831,-6.06177448236878E-08,3.91263342456426E-09,0.040768761049982,0.0192190262495502,0.000336711881451371
2.80000000000148,4000000.93908028,2.34770070939305E-07,-293714.981631569,-6.28044295458707E-08,4.36391590173599E-09,0.0408265412330763,0.0206635308269074,0.00033694429383579
2.9000000000017,4000000.97297374,2.43243435171792E-07,-293714.980991216,-6.49846136901999E-08,4.84865583251939E-09,0.0408863911357059,0.0221597783926468,0.000337185616079821
3.00000000000191,4000001.00690493,2.51726232969318E-07,-293714.980352846,-6.71580459021826E-08,5.36805926635143E-09,0.0409483076313989,0.0237076907849727,0.000337435881700072
3.10000000000212,4000001.04087525,2.60218812275781E-07,-293714.979716535,-6.9324469387233E-08,5.92332793040109E-09,0.0410122875236261,0.0253071880906526,0.000337695125516932
3.20000000000233,4000001.07488605,2.68721511709202E-07,-293714.97908236,-7.14836229098736E-08,6.51566195368845E-09,0.0410783275495704,0.0269581887392594,0.000337963383666083
3.30000000000254,4000001.10893872,2.77234679213478E-07,-293714.978450397,-7.36352421260023E-08,7.14626347872194E-09,0.0411464243839747,0.0286606095993662,0.000338240693610606
3.40000000000275,4000001.14303465,2.85758662288416E-07,-293714.977820724,-7.57790654670742E-08,7.81634518988706E-09,0.0412165746430602,0.0304143660765053,0.000338527094153634
3.50000000000296,4000001.17717524,2.94293810432222E-07,-293714.977193419,-7.79148235929839E-08,8.52710542435317E-09,0.0412887748885143,0.0322193722128579,0.000338822625451182
3.60000000000317,4000001.2113619,3.02840475585597E-07,-293714.976568564,-8.00422450542015E-08,9.27975429435446E-09,0.0413630216315409,0.0340755407885234,0.000339127329026017
3.70000000000338,4000001.24559603,3.11399007690838E-07,-293714.975946238,-8.21610544043949E-08,1.0075495916441E-08,0.0414393113369711,0.0359827834242785,0.000339441247781438
3.80000000000359,4000001.27987907,3.19969766904293E-07,-293714.975326522,-8.42709751980308E-08,1.09155380666723E-08,0.0415176404274296,0.037941010685741,0.000339764426015887
3.90000000000381,4000001.31421245,3.28553112938224E-07,-293714.974709499,-8.63717297683309E-08,1.18010953356889E-08,0.041598005287552,0.0399501321887996,0.00034009690943805
4.00000000000402,4000001.3485976,3.37149400841952E-07,-293714.974095253,-8.84630300124201E-08,1.2733372070465E-08,0.0416804022682497,0.0420100567062422,0.000340438745182385
4.10000000000378,4000001.38303599,3.45758996767032E-07,-293714.973483867,-9.05445909360481E-08,1.37135822296847E-08,0.041764827691019,0.0441206922754753,0.00034078998182547
4.20000000000355,4000001.41752905,3.54382261980035E-07,-293714.972875428,-9.26161192182917E-08,1.47429372173212E-08,0.0418512778522887,0.0462819463072173,0.000341150669402364
4.30000000000332,4000001.45207827,3.63019567295453E-07,-293714.972270022,-9.46773214272056E-08,1.58226481690742E-08,0.041939749027804,0.0484937256950999,0.000341520859423998
4.40000000000308,4000001.48668514,3.71671284637998E-07,-293714.971667737,-9.67278994679077E-08,1.69539324679783E-08,0.0420302374770423,0.0507559369260582,0.00034190060489519
4.50000000000285,4000001.52135113,3.80337781491491E-07,-293714.971068662,-9.8767546141687E-08,1.81379986782858E-08,0.0421227394476569,0.0530684861914223,0.000342289960332618
4.60000000000262,4000001.55607775,3.89019437330163E-07,-293714.970472887,-1.00795958912769E-07,1.93760686555017E-08,0.0422172511799457,0.0554312794986418,0.000342688981784175
4.70000000000238,4000001.59086652,3.97716631184153E-07,-293714.969880502,-1.02812826918708E-07,2.06693620251739E-08,0.0423137689113409,0.0578442227835227,0.000343097726848315
4.80000000000215,4000001.62571899,4.06429747190629E-07,-293714.969291602,-1.04817834745141E-07,2.20190957955199E-08,0.0424122888809168,0.0603072220229197,0.000343516254694461
4.90000000000192,4000001.66063667,4.15159167044266E-07,-293714.968706279,-1.06810660205348E-07,2.34264853394165E-08,0.042512807333911,0.0628201833477759,0.000343944626083486
5.00000000000169,4000001.6956211,4.23905273994052E-07,-293714.96812463,-1.08790977337847E-07,2.48927529105645E-08,0.0426153205262582,0.0653830131564555,0.000344382903389967
5.10000000000145,4000001.73067386,4.32668465277786E-07,-293714.967546751,-1.10758460292182E-07,2.64191239370301E-08,0.0427198247291315,0.0679956182282873,0.000344831150623041
5.20000000000122,4000001.76579652,4.41449130805793E-07,-293714.96697274,-1.12712772781798E-07,2.80068210948345E-08,0.0428263162334888,0.0706579058372192,0.000345289433450588
5.30000000000099,4000001.80099067,4.50247667371784E-07,-293714.966402697,-1.14653574079249E-07,2.96570670225919E-08,0.0429347913546221,0.0733697838655536,0.000345757819221837
5.40000000000075,4000001.83625792,4.59064479096938E-07,-293714.965836724,-1.16580521791754E-07,3.13710893123759E-08,0.0430452464367069,0.0761311609176722,0.000346236376992003
5.50000000000052,4000001.87159988,4.6789997076857E-07,-293714.965274922,-1.1849326619906E-07,3.31501179467098E-08,0.0431576778573472,0.0789419464336789,0.00034672517754673
5.60000000000029,4000001.90701817,4.76754543177194E-07,-293714.964717398,-1.20391446589707E-07,3.49953737215801E-08,0.0432720820321169,0.0818020508029225,0.000347224293428534
5.70000000000005,4000001.94251445,4.85628613100531E-07,-293714.964164256,-1.22274707914372E-07,3.69080973820475E-08,0.0433884554190934,0.0847113854773351,0.000347733798962193
5.79999999999982,4000001.97809038,4.94522594873814E-07,-293714.963615605,-1.2414267969163E-07,3.88895141780958E-08,0.0435067945233809,0.0876698630845223,0.000348253770282939
5.89999999999959,4000002.01374764,5.03436909493615E-07,-293714.963071553,-1.25994991662104E-07,4.09408627766563E-08,0.0436270959016222,0.090677397540555,0.000348784285363748
5.99999999999936,4000002.0494879,5.12371974181747E-07,-293714.962532214,-1.27831259133515E-07,4.30633703117281E-08,0.0437493561664973,0.0937339041624317,0.000349325424044359
6.09999999999912,4000002.08531289,5.21328222591322E-07,-293714.961997698,-1.29651102631634E-07,4.52582824237186E-08,0.0438735719912064,0.0968392997801599,0.000349877268060953
6.19999999999889,4000002.12122434,5.3030608526683E-07,-293714.961468123,-1.31454127805242E-07,4.75268333822074E-08,0.0439997401139362,0.0999935028484042,0.000350439901076542
6.29999999999866,4000002.15722397,5.39305992752759E-07,-293714.960943605,-1.33239934307916E-07,4.98702609592277E-08,0.0441278573423069,0.103196433557673,0.000351013408712022
6.39999999999842,4000002.19331355,5.48328387584007E-07,-293714.960424263,-1.3500811579803E-07,5.22898068975798E-08,0.0442579205578017,0.106448013945043,0.000351597878578916
6.49999999999819,4000002.22949487,5.57373717624543E-07,-293714.959910219,-1.36758263269421E-07,5.47867173475267E-08,0.0443899267201728,0.10974816800432,0.000352193400312377
6.59999999999796,4000002.26576972,5.66442429628111E-07,-293714.959401594,-1.38489955947563E-07,5.7362237931871E-08,0.0445238728718273,0.113096821795682,0.000352800065604823
6.69999999999772,4000002.30213989,5.75534972790948E-07,-293714.958898518,-1.40202761178543E-07,6.00176087035239E-08,0.04465975614219,0.116493903554749,0.000353417968241386
6.79999999999749,4000002.33860725,5.84651812518544E-07,-293714.958401115,-1.41896250305251E-07,6.27540860256047E-08,0.0447975737520423,0.119939343801057,0.000354047204135915
6.89999999999726,4000002.37517365,5.93793411551857E-07,-293714.957909515,-1.43569979460523E-07,6.5572919332419E-08,0.0449373230178374,0.123433075445936,0.000354687871368196
6.99999999999702,4000002.41184095,6.02960237294781E-07,-293714.957423853,-1.45223494785185E-07,6.84753559475182E-08,0.0450790013559908,0.126975033899771,0.000355340070221338
7.09999999999679,4000002.44861104,6.12152760703921E-07,-293714.956944263,-1.46856336646906E-07,7.14626516891064E-08,0.0452226062871453,0.130565157178633,0.000356003903221649
7.19999999999656,4000002.48548586,6.21371465392428E-07,-293714.956470882,-1.4846803997326E-07,7.45360638527451E-08,0.0453681354404122,0.134203386010305,0.000356679475178692
7.29999999999633,4000002.52246733,6.30616832753006E-07,-293714.956003849,-1.50058126258124E-07,7.76968515375322E-08,0.0455155865575857,0.137889663939642,0.000357366893226461
7.39999999999609,4000002.55955741,6.39889351727874E-07,-293714.955543309,-1.51626109778924E-07,8.09462730193171E-08,0.0456649574973333,0.141623937433333,0.000358066266866157
7.49999999999586,4000002.59675807,6.49189518586724E-07,-293714.955089406,-1.53171494821081E-07,8.42855877146684E-08,0.0458162462393612,0.145406155984031,0.000358777708009795
7.59999999999563,4000002.63407134,6.58517835816497E-07,-293714.954642289,-1.54693776344139E-07,8.77160606975619E-08,0.0459694508885542,0.149236272213855,0.000359501331025173
7.69999999999539,4000002.67149926,6.67874814119784E-07,-293714.954202108,-1.56192443423464E-07,9.1238963429057E-08,0.046124569679092,0.1531142419773,0.000360237252782062
7.79999999999516,4000002.70904385,6.77260961312598E-07,-293714.953769018,-1.57666970257431E-07,9.48555620101332E-08,0.0462816009785417,0.157040024463542,0.000360985592700035
7.89999999999493,4000002.74670721,6.86676802974517E-07,-293714.953343174,-1.59116824716143E-07,9.85671286791166E-08,0.0464405432919278,0.161013582298195,0.000361746472796683
7.99999999999469,4000002.78449145,6.96122861354453E-07,-293714.952924737,-1.6054145846045E-07,1.02374933081223E-07,0.0466013952657791,0.165034881644478,0.0003625200177382
8.09999999999446,4000002.82239867,7.05599668249235E-07,-293714.952513872,-1.61940315490661E-07,1.0628025008936E-07,0.046764155692155,0.169103892303876,0.000363306354891212
8.19999999999423,4000002.86043107,7.15107768556322E-07,-293714.952110743,-1.63312834366991E-07,1.10284364225809E-07,0.0469288235126513,0.173220587816283,0.00036410561437525
8.29999999999399,4000002.89859081,7.24647702954329E-07,-293714.951715521,-1.64658431667242E-07,1.14388549690435E-07,0.0470953978223868,0.177384945559671,0.000364917929117802
8.39999999999376,4000002.93688012,7.3422003010748E-07,-293714.951328378,-1.65976520527522E-07,1.18594091514733E-07,0.0472638778739724,0.181596946849311,0.000365743434910222
8.49999999999353,4000002.97530123,7.43825308235913E-07,-293714.950949492,-1.6726649809673E-07,1.22902274411635E-07,0.0474342630814631,0.185856577036578,0.000366582270465393
8.5999999999933,4000003.0138564,7.53464098890433E-07,-293714.950579045,-1.68527746313707E-07,1.27314381109299E-07,0.0476065530242951,0.190163825607377,0.000367434577476959
8.69999999999306,4000003.05254795,7.63136986714485E-07,-293714.950217218,-1.69759643675604E-07,1.31831708065032E-07,0.0477807474512097,0.194518686280243,0.00036830050068015
8.79999999999283,4000003.09137819,7.72844548135865E-07,-293714.949864201,-1.70961547696358E-07,1.36455547329795E-07,0.0479568462841648,0.198921157104119,0.000369180187915089
8.8999999999926,4000003.13034952,7.82587380454558E-07,-293714.949520185,-1.72132805564829E-07,1.41187190331199E-07,0.0481348496222367,0.203371240555918,0.000370073790190542
8.99999999999236,4000003.1694643,7.92366075641482E-07,-293714.949185366,-1.73272749037778E-07,1.46027938838629E-07,0.0483147577455129,0.207868943637821,0.000370981461750369
9.09999999999213,4000003.20872501,8.02181251424727E-07,-293714.948859944,-1.74380701989385E-07,1.50979097284512E-07,0.0484965711189792,0.212414277974479,0.000371903360142013
9.1999999999919,4000003.24813406,8.12033514874244E-07,-293714.948544123,-1.75455965090165E-07,1.56041964042038E-07,0.0486802903964021,0.217007259910053,0.00037283964628657
9.29999999999166,4000003.28769396,8.21923489269238E-07,-293714.948238113,-1.76497824466715E-07,1.61217843841146E-07,0.0488659164242089,0.221647910605221,0.000373790484549872
9.39999999999143,4000003.32740723,8.3185180721479E-07,-293714.947942127,-1.7750555669771E-07,1.66508050403587E-07,0.0490534502453679,0.226336256134198,0.000374756042818869
9.4999999999912,4000003.36727645,8.41819111530029E-07,-293714.947656382,-1.78478421264394E-07,1.71913894893781E-07,0.0492428931032712,0.231072327581781,0.000375736492575766
9.59999999999097,4000003.40730423,8.51826057468585E-07,-293714.9473811,-1.79415662993065E-07,1.77436696039422E-07,0.0494342464456211,0.235856161140529,0.000376732008977496
9.69999999999073,4000003.44749321,8.61873301394311E-07,-293714.94711651,-1.80316502618183E-07,1.83077768948285E-07,0.0496275119283242,0.240687798208105,0.000377742770936151
9.7999999999905,4000003.48784606,8.71961514548047E-07,-293714.946862844,-1.81180149882998E-07,1.88838434028197E-07,0.0498226914193953,0.245567285484883,0.000378768961203138
9.89999999999027,4000003.52836551,8.82091378162642E-07,-293714.946620339,-1.82005796545148E-07,1.94720016804935E-07,0.0500197870028735,0.250494675071838,0.000379810766453277
9.99999999999003,4000003.56905434,8.92263584573172E-07,-293714.946389238,-1.82792617708927E-07,2.00723846203267E-07,0.0502188009827525,0.255470024568813,0.000380868377373637
10.0999999999898,4000003.60991533,9.02478833442188E-07,-293714.946169789,-1.83539768716656E-07,2.06851257433974E-07,0.0504197358869293,0.260493397173232,0.000381941988753724
10.1999999999896,4000003.65095133,9.12737832869936E-07,-293714.945962246,-1.84246382706199E-07,2.13103580358438E-07,0.0506225944711731,0.265564861779327,0.000383031799578626
10.2999999999893,4000003.69216522,9.23041304723426E-07,-293714.945766869,-1.8491157316447E-07,2.19482150890809E-07,0.0508273797231188,0.270684493077971,0.00038413801312617
10.3999999999891,4000003.73355995,9.3338998730097E-07,-293714.945583923,-1.85534443808422E-07,2.25988317795868E-07,0.0510340948662855,0.275852371657137,0.000385260837064074
10.4999999999889,4000003.7751385,9.43784623785859E-07,-293714.945413679,-1.86114066380583E-07,2.32623422238776E-07,0.0512427433641253,0.281068584103132,0.000386400483552408
10.5999999999886,4000003.81690387,9.54225968463618E-07,-293714.945256415,-1.86649495970137E-07,2.39388815451502E-07,0.0514533289241053,0.286333223102632,0.000387557169348338
10.6999999999884,4000003.85885917,9.64714792051069E-07,-293714.945112416,-1.8713976412954E-07,2.46285846168456E-07,0.0516658555018258,0.291646387545644,0.000388731115914256
10.7999999999882,4000003.9010075,9.75251873924776E-07,-293714.944981973,-1.87583879651676E-07,2.5331587020719E-07,0.051880327305177,0.297008182629425,0.00038992254952808
10.8999999999879,4000003.94335202,9.85838005229667E-07,-293714.944865381,-1.87980833787904E-07,2.60480252090637E-07,0.0520967487985399,0.302418719963498,0.000391131701398677
10.9999999999877,4000003.98589599,9.96473998204905E-07,-293714.944762947,-1.88329589478897E-07,2.67780354213563E-07,0.0523151247070326,0.307878117675816,0.000392358807782023
11.0999999999875,4000004.02864267,1.00716066864237E-06,-293714.94467498,-1.88629086017578E-07,2.75217542651327E-07,0.0525354600208075,0.313386500520187,0.000393604110104907
11.1999999999872,4000004.07159539,1.01789884765502E-06,-293714.944601801,-1.88878236495604E-07,2.8279319213515E-07,0.052757759999401,0.318943999985024,0.000394867855087856
11.299999999987,4000004.11475753,1.02868938123279E-06,-293714.944543736,-1.89075928358484E-07,2.90508674850779E-07,0.0529820301761426,0.324550754403565,0.000396150294875322
11.3999999999868,4000004.15813252,1.03953312979854E-06,-293714.944501118,-1.89221026292152E-07,2.98365376588202E-07,0.0532082763626237,0.330206909065593,0.000397451687168054
11.4999999999865,4000004.20172388,1.05043096998436E-06,-293714.944474291,-1.89312363230165E-07,3.0636467669821E-07,0.0534365046532329,0.335912616330821,0.000398772295359879
11.5999999999863,4000004.24553515,1.06138378797027E-06,-293714.944463606,-1.89348743795392E-07,3.14507964474727E-07,0.0536667214297594,0.341668035743984,0.000400112388678834
11.6999999999861,4000004.28956996,1.07239249014235E-06,-293714.944469419,-1.89328949851131E-07,3.22796633922976E-07,0.0538989333660719,0.347473334151797,0.000401472242333099
11.7999999999858,4000004.333832,1.08345799931797E-06,-293714.9444921,-1.89251729287854E-07,3.31232084591998E-07,0.0541331474328734,0.353328685821836,0.000402852137659737
11.8999999999856,4000004.37832501,1.09458125141515E-06,-293714.944532026,-1.89115796467298E-07,3.39815712851765E-07,0.0543693709025399,0.359234272563496,0.000404252362280861
11.9999999999854,4000004.4230528,1.10576319922728E-06,-293714.944589581,-1.88919839660961E-07,3.48548929584979E-07,0.0546076113540438,0.365190283851096,0.000405673210261894
12.0999999999851,4000004.46801925,1.11700481286725E-06,-293714.944665162,-1.88662513500582E-07,3.57433145770429E-07,0.0548478766779711,0.371196916949278,0.000407114982276719
12.1999999999849,4000004.5132283,1.12830707510447E-06,-293714.944759174,-1.88342434093158E-07,3.66469776248349E-07,0.055090175081632,0.377254377040799,0.000408577985776698
12.2999999999847,4000004.55868397,1.13967099246715E-06,-293714.944872031,-1.87958192454651E-07,3.75660244136852E-07,0.0553345150942744,0.383362877356859,0.000410062535166865
12.3999999999844,4000004.60439035,1.15109758680454E-06,-293714.945004161,-1.875083361913E-07,3.85005974343436E-07,0.0555809055724018,0.389522639310046,0.000411568951985045
12.4999999999842,4000004.6503516,1.16258789928381E-06,-293714.945155998,-1.86991382045143E-07,3.94508398926391E-07,0.0558293557052026,0.395733892630064,0.00041309756508914
12.599999999984,4000004.69657198,1.17414299438678E-06,-293714.94532799,-1.86405806568146E-07,4.04168953230734E-07,0.0560798750200949,0.401996875502373,0.000414648710849499
12.6999999999837,4000004.7430558,1.18576394925185E-06,-293714.945520596,-1.85750050230027E-07,4.13989083545327E-07,0.0563324733883931,0.408311834709827,0.000416222733346703
12.7999999999835,4000004.78980744,1.19745185922504E-06,-293714.945734285,-1.85022511089983E-07,4.23970237158165E-07,0.0565871610311012,0.414679025777529,0.000417819984578064
12.8999999999833,4000004.83683138,1.20920784518752E-06,-293714.945969541,-1.84221543020335E-07,4.34113859399314E-07,0.0568439485248388,0.42109871312097,0.000419440824667434
12.999999999983,4000004.8841322,1.22103305000287E-06,-293714.94622686,-1.83345461368667E-07,4.4442140980192E-07,0.0571028468079047,0.427571170197619,0.000421085622084891
13.0999999999828,4000004.93171455,1.23292863740687E-06,-293714.946506747,-1.82392541625553E-07,4.54894357766337E-07,0.0573638671864855,0.434096679662138,0.000422754753872567
13.1999999999826,4000004.97958315,1.24489578801068E-06,-293714.946809723,-1.8136100909949E-07,4.65534169499518E-07,0.0576270213410139,0.440675533525347,0.000424448605877429
13.2999999999823,4000005.02774285,1.25693571173535E-06,-293714.947136323,-1.80249046910497E-07,4.76342324494608E-07,0.0578923213326839,0.447308033317097,0.000426167572991966
13.3999999999821,4000005.07619854,1.26904963426711E-06,-293714.947487095,-1.79054785776067E-07,4.87320304108942E-07,0.0581597796101297,0.453994490253242,0.000427912059404006
13.4999999999819,4000005.12495527,1.28123881770748E-06,-293714.947862602,-1.77776311893751E-07,4.98469592879988E-07,0.058429409016274,0.460735225406849,0.000429682478853422
13.5999999999816,4000005.17401815,1.29350453725863E-06,-293714.948263422,-1.76411657504261E-07,5.09791690063484E-07,0.0587012227953522,0.467530569883805,0.000431479254897866
13.6999999999814,4000005.22339239,1.30584809832079E-06,-293714.948690147,-1.7495880488827E-07,5.21288093026413E-07,0.0589752346001225,0.474380865003062,0.000433302821188632
13.7999999999812,4000005.27308331,1.31827082805458E-06,-293714.949143386,-1.73415679483035E-07,5.32960311353308E-07,0.0592514584992649,0.481286462481622,0.000435153621753664
13.8999999999809,4000005.32309635,1.33077408670523E-06,-293714.949623763,-1.71780157876E-07,5.44809861936623E-07,0.0595299089849811,0.488247724624528,0.00043703211129276
13.9999999999807,4000005.37343702,1.3433592553902E-06,-293714.950131923,-1.70050046266468E-07,5.56838259603426E-07,0.0598106009807992,0.495265024519979,0.000438938755480405
14.0999999999805,4000005.424111,1.3560277489777E-06,-293714.950668523,-1.68223103780285E-07,5.69047033667588E-07,0.0600935498495943,0.502338746239858,0.000440874031282066
14.1999999999802,4000005.47512403,1.3687810069829E-06,-293714.95123424,-1.66297030146367E-07,5.81437725828302E-07,0.0603787714018312,0.509469285045779,0.000442838427277463
14.29999999998,4000005.52648201,1.38162050289381E-06,-293714.951829769,-1.64269455260602E-07,5.9401187967147E-07,0.0606662819040391,0.516657047600978,0.000444832443998971
14.3999999999798,4000005.57819093,1.39454773151471E-06,-293714.952455826,-1.62137943293672E-07,6.06771038772569E-07,0.0609560980875274,0.523902452188186,0.000446856594279999
14.4999999999795,4000005.63025693,1.40756423294697E-06,-293714.953113146,-1.59899991025725E-07,6.19716765303028E-07,0.0612482371573498,0.531205928933745,0.000448911403614807
14.5999999999793,4000005.68268627,1.42067156660985E-06,-293714.953802484,-1.57553030621926E-07,6.32850623278076E-07,0.0615427168015288,0.538567920038219,0.000450997410533836
14.6999999999791,4000005.73548531,1.43387132878203E-06,-293714.954524615,-1.55094416975921E-07,6.46174182698346E-07,0.061839555200549,0.545988880013724,0.000453115166989039
14.7999999999788,4000005.78866063,1.44716515748655E-06,-293714.955280337,-1.52521440033304E-07,6.59689032946784E-07,0.0621387710371296,0.553469275928241,0.000455265238755391
14.8999999999786,4000005.84221886,1.4605547158375E-06,-293714.95607047,-1.49831305695791E-07,6.73396763417792E-07,0.062440383506287,0.561009587657175,0.000457448205845924
14.9999999999784,4000005.89616681,1.47404170358634E-06,-293714.956895858,-1.47021140151082E-07,6.87298968799691E-07,0.0627444123256979,0.568610308142447,0.000459664662941811
15.0999999999781,4000005.95051147,1.48762786666978E-06,-293714.957757366,-1.44087996090114E-07,7.01397262007354E-07,0.0630508777463761,0.576271943659404,0.000461915219838894
15.1999999999779,4000006.00525991,1.5013149765597E-06,-293714.958655889,-1.41028830169532E-07,7.15693254755676E-07,0.0633598005636713,0.583995014091782,0.000464200501908117
15.2999999999777,4000006.06041941,1.51510485313366E-06,-293714.959592343,-1.37840521663435E-07,7.30188573376001E-07,0.063671202128606,0.59178005321515,0.000466521150576517
15.3999999999774,4000006.11599741,1.52899935290662E-06,-293714.960567673,-1.345198551439E-07,7.44884855761487E-07,0.0639851043595609,0.599627608989022,0.000468877823822574
15.4999999999772,4000006.17200149,1.54300037191746E-06,-293714.961582849,-1.31063524810848E-07,7.59783743742112E-07,0.0643015297543224,0.607538243858059,0.000471271196692069
15.599999999977,4000006.22843944,1.55710985882962E-06,-293714.962638871,-1.27468127941732E-07,7.74886895765851E-07,0.0646205014025071,0.615512535062676,0.000473701961832729
15.6999999999767,4000006.28531918,1.57132979561325E-06,-293714.963736767,-1.23730162449043E-07,7.90195975564072E-07,0.0649420429983752,0.62355107495938,0.000476170830048202
15.7999999999765,4000006.34264884,1.58566221064582E-06,-293714.9648776,-1.19846014556835E-07,8.05712654180726E-07,0.0652661788540503,0.631654471351258,0.000478678530873696
15.8999999999763,4000006.40043673,1.60010918226483E-06,-293714.966062457,-1.15811977563496E-07,8.21438623357497E-07,0.0655929339131596,0.63982334782899,0.000481225813174071
15.999999999976,4000006.45869136,1.61467283943395E-06,-293714.967292462,-1.1162422597355E-07,8.37375574539229E-07,0.0659223337649103,0.648058344122758,0.00048381344576301
16.0999999999758,4000006.5174214,1.62935535108488E-06,-293714.968568774,-1.07278818939349E-07,8.53525215548692E-07,0.0662544046586202,0.656360116465505,0.00048644221804824
16.1999999999756,4000006.57663579,1.64415894765568E-06,-293714.969892581,-1.02771703924809E-07,8.69889263916504E-07,0.0665891735187181,0.664729337967952,0.00048911294069897
16.2999999999754,4000006.63634362,1.65908590421537E-06,-293714.971265111,-9.80987026055757E-08,8.86469451428867E-07,0.0669266679602341,0.673166699005852,0.000491826446342506
